image_id,neg_pixels,target_leakage_neg_pixels,far_bg_valid_ratio,evidence_prob_on_neg_mean,evidence_prob_on_target_mean,evidence_prob_on_easy_bg_mean,selected_k
000418,512,0,0.99371337890625,1.3524771929951385e-05,0.9883370399475098,7.905875065716828e-08,512
000306,512,0,0.9923248291015625,2.3852837330196053e-05,0.939749002456665,5.4992632669836894e-08,512
000469,512,0,0.9940338134765625,1.656739550526254e-05,0.9784163236618042,5.7919663731809123e-08,512
000088,512,0,0.9974212646484375,1.06362608676136e-06,0.9991564154624939,6.807134411701554e-09,512
001007,512,0,0.9931793212890625,9.410290658706799e-06,0.9749935269355774,1.1713614611608136e-07,512
000690,512,0,0.9964599609375,8.331758181157056e-06,0.92116779088974,8.775612059253035e-08,512
000686,512,0,0.992645263671875,7.788603397784755e-06,0.9024893641471863,8.194227518742991e-08,512
000428,512,0,0.9922637939453125,9.304521881858818e-06,0.9845576286315918,5.789233625819179e-08,512
000605,512,0,0.9965362548828125,1.0645040674717166e-05,0.7913114428520203,3.883591048747803e-08,512
001067,512,0,0.99200439453125,1.239769426319981e-05,0.9443081617355347,8.804301643294821e-08,512
001025,512,0,0.993804931640625,4.325981353758834e-05,0.9258567690849304,1.2616040123702987e-07,512
001245,512,0,0.9974212646484375,1.3708092865272192e-06,0.9993529915809631,9.130632605547362e-08,512
001045,512,0,0.9925537109375,6.197590664669406e-06,0.9635921716690063,1.3797344422528113e-07,512
000767,512,0,0.99395751953125,1.5326152151828865e-06,0.7280288934707642,2.0862497507323496e-08,512
000728,512,0,0.992401123046875,2.7796356789622223e-06,0.9025110006332397,4.261245223347032e-08,512
001065,512,0,0.99322509765625,8.875153071130626e-06,0.9810951352119446,1.445378643438744e-07,512
000540,512,0,0.996826171875,9.740439054439776e-06,0.9970801472663879,8.177254073871154e-08,512
000658,512,0,0.993316650390625,0.0002184947661589831,0.7393627166748047,1.4427396166638573e-08,512
000549,512,0,0.9945220947265625,0.004859554581344128,0.5932484269142151,1.156164898930001e-06,512
000522,512,0,0.986297607421875,6.708245200570673e-05,0.8610117435455322,2.2781556197060127e-07,512
000978,512,0,0.992950439453125,3.0127359423204325e-05,0.971817135810852,1.446287427597781e-07,512
000317,512,0,0.9923248291015625,6.565699550264981e-06,0.9836486577987671,1.0041658526915853e-07,512
000117,512,0,0.993377685546875,4.4326079660095274e-06,0.7914557456970215,3.82443410273936e-08,512
000184,512,0,0.9927978515625,4.845946477871621e-06,0.9075092673301697,2.5467075559504337e-08,512
000631,512,0,0.9970245361328125,1.3970146937936079e-05,0.7341081500053406,1.069112229856728e-07,512
000459,512,0,0.9930877685546875,2.1307179849827662e-05,0.8789046406745911,3.7965417476470975e-08,512
000804,512,0,0.993560791015625,2.884513378376141e-06,0.8423159122467041,7.228933185388087e-08,512
000819,512,0,0.993499755859375,2.0025258891109843e-06,0.7300775647163391,1.1613370531904366e-07,512
001048,512,0,0.9942626953125,5.850690286024474e-06,0.954108476638794,6.946785902073316e-08,512
000271,512,0,0.9940185546875,1.2420716302585788e-05,0.9821749329566956,1.8338647578275413e-07,512
000358,512,0,0.994964599609375,1.7417455637769308e-06,0.9997046589851379,1.4493884314958905e-08,512
000670,512,0,0.996795654296875,6.564703198819188e-06,0.9092475175857544,2.560918055394268e-08,512
000145,512,0,0.99725341796875,1.3368688769332948e-06,0.8717209696769714,1.9122062155929598e-08,512
000118,512,0,0.993682861328125,9.825711458688602e-06,0.8293079733848572,1.3246217633877677e-07,512
000239,512,0,0.98699951171875,2.561473047535401e-05,0.94514399766922,4.924603658196247e-08,512
000126,512,0,0.996826171875,1.584673191246111e-05,0.8273897171020508,9.406709722270534e-08,512
000115,512,0,0.9935455322265625,4.86456747239572e-06,0.8448449969291687,2.6077549009073664e-08,512
001171,512,0,0.9974212646484375,2.0883026081719436e-06,0.9995971322059631,4.990566537799168e-08,512
000497,512,0,0.987762451171875,1.088576391339302e-05,0.9423286318778992,4.5083439204063325e-08,512
000847,512,0,0.992950439453125,9.44252121826139e-07,0.8115637898445129,2.6259613150614314e-08,512
000462,512,0,0.9930877685546875,6.16453035036102e-05,0.9360547661781311,1.0105070202826028e-07,512
000604,512,0,0.9965362548828125,1.5780311514390633e-05,0.7856623530387878,5.372332978481609e-08,512
000223,512,0,0.99505615234375,2.157994003937347e-06,0.8259184956550598,3.6274631298738313e-08,512
000810,512,0,0.9935302734375,3.257140178902773e-06,0.8569121360778809,2.8571609078653637e-08,512
000938,512,0,0.99249267578125,3.853934322251007e-05,0.9650771617889404,6.809076324998387e-08,512
000460,512,0,0.9940643310546875,0.001460873638279736,0.9286719560623169,2.8610077151824953e-07,512
001001,512,0,0.994842529296875,6.019364082021639e-05,0.928397536277771,2.3601404564033146e-07,512
001108,512,0,0.9974212646484375,1.9036604498978704e-05,0.9992934465408325,6.21065723294123e-08,512
000826,512,0,0.99346923828125,2.5139991066680523e-06,0.849407970905304,2.6078106785121236e-08,512
001252,512,0,0.9945068359375,1.3152168321539648e-05,0.9997265934944153,9.087312946576276e-08,512
000981,512,0,0.9929046630859375,1.9006865841220133e-05,0.9375982284545898,8.517965710552744e-08,512
000429,512,0,0.989013671875,1.0392898730060551e-05,0.9985527396202087,3.3099773588674e-08,512
001277,512,0,0.99359130859375,0.00042281736386939883,0.8036015629768372,1.027956045618339e-06,512
001080,512,0,0.9927825927734375,5.4473430282087065e-06,0.9638798832893372,1.6561880045173893e-07,512
000707,512,0,0.99298095703125,9.670098734204657e-06,0.8276042938232422,1.4963794114919438e-07,512
000221,512,0,0.99163818359375,2.0104794202779885e-06,0.8650599718093872,4.8600703905776754e-08,512
000265,512,0,0.9945068359375,3.4652002796065062e-06,0.9972040057182312,1.6923712209404584e-08,512
000672,512,0,0.993438720703125,4.515198725130176e-06,0.8509727716445923,5.175290596071136e-08,512
000752,512,0,0.994842529296875,3.2806310628075153e-06,0.7710973620414734,1.4083830102151751e-08,512
000481,512,0,0.9860382080078125,4.801873274118407e-06,0.9838287234306335,1.9354155611495116e-08,512
000384,512,0,0.98992919921875,3.7009388051956194e-06,0.9996288418769836,1.5154785870663545e-08,512
000236,512,0,0.9937744140625,2.2339016140904278e-05,0.9937355518341064,8.584800070821075e-08,512
000125,512,0,0.99365234375,7.311617991945241e-06,0.48707881569862366,5.4863075860112076e-08,512
000892,512,0,0.993804931640625,6.690511327178683e-06,0.9051274657249451,3.395491177116128e-08,512
000238,512,0,0.9923248291015625,6.609624051634455e-06,0.9847084879875183,3.579905083483936e-08,512
000639,512,0,0.996856689453125,3.2829000701894984e-05,0.7544992566108704,8.105357096610533e-08,512
000914,512,0,0.9940185546875,6.421275429602247e-06,0.9407902359962463,6.445695532875106e-08,512
000432,512,0,0.98748779296875,1.6763591702328995e-05,0.9785754680633545,6.257717188873357e-08,512
000489,512,0,0.9880523681640625,6.34393873042427e-05,0.9730042219161987,7.166703142047481e-08,512
000513,512,0,0.9858551025390625,5.7278757594758645e-05,0.9764899611473083,5.631801158756389e-08,512
000114,512,0,0.996856689453125,9.413884981768206e-06,0.8788749575614929,5.1053753225005494e-08,512
000719,512,0,0.992645263671875,2.105608018609928e-06,0.9146462678909302,5.701974714611424e-08,512
000643,512,0,0.9939117431640625,7.66115863370942e-06,0.854350209236145,8.693098862977422e-08,512
000994,512,0,0.9942474365234375,2.069221591227688e-05,0.9014956951141357,9.11055622054846e-08,512
000712,512,0,0.993255615234375,2.5698387617012486e-05,0.8426963686943054,1.3084159888876457e-07,512
000242,512,0,0.9868621826171875,3.550217661540955e-05,0.9698026180267334,1.0811564266077767e-07,512
001207,512,0,0.994842529296875,1.6138017144839978e-06,0.9993588924407959,1.1860255000328834e-08,512
000201,512,0,0.992401123046875,4.3300196921336465e-06,0.8280104398727417,4.8338076652498785e-08,512
001312,512,0,0.9945068359375,0.00015651040303055197,0.9999285340309143,1.3955947508748068e-07,512
000524,512,0,0.996795654296875,8.285769581561908e-06,0.9967184066772461,1.4053124175461562e-07,512
000198,512,0,0.99273681640625,1.0570884114713408e-06,0.9006797075271606,3.415791738348162e-08,512
000543,512,0,0.996490478515625,5.485165729623986e-06,0.9950375556945801,8.466544443308521e-08,512
000028,512,0,0.9974212646484375,7.294534043467138e-06,0.999308705329895,3.861359942902709e-08,512
001323,512,0,0.9944000244140625,0.00026789901312440634,0.9753714799880981,2.7675568503582326e-07,512
000331,512,0,0.98992919921875,3.381974238436669e-06,0.9998490214347839,1.712628261429927e-08,512
000222,512,0,0.996124267578125,1.5848477232793812e-06,0.8323081135749817,4.767958117213311e-08,512
000869,512,0,0.9933319091796875,5.277530817693332e-06,0.9716673493385315,1.3922871744398435e-07,512
000692,512,0,0.993072509765625,5.04503759657382e-06,0.7926136255264282,3.712604979000389e-08,512
000842,512,0,0.996795654296875,1.016092937788926e-05,0.8676276206970215,3.6392478364177805e-08,512
000795,512,0,0.9950408935546875,1.912679636006942e-06,0.7981734871864319,8.880559221324802e-08,512
001078,512,0,0.9932861328125,6.8001072577317245e-06,0.9578953385353088,2.8550971364893485e-07,512
000896,512,0,0.99481201171875,1.2591008271556348e-05,0.9881517887115479,1.1501353469611786e-07,512
000052,512,0,0.9974212646484375,1.273741190743749e-06,0.9992033839225769,1.2447487485189868e-08,512
001256,512,0,0.9945068359375,0.0001108993892557919,0.981483519077301,1.5395083607927518e-07,512
000292,512,0,0.9883270263671875,3.773309117605095e-06,0.959019660949707,4.630005179251384e-08,512
000070,512,0,0.9974212646484375,2.5003912014653906e-05,0.999664843082428,8.835422704578377e-08,512
000443,512,0,0.994476318359375,1.967007847269997e-05,0.9694594740867615,6.318811784922218e-08,512
000343,512,0,0.9974822998046875,2.936511009465903e-06,0.9996017217636108,2.0662289657025212e-08,512
000504,512,0,0.9892120361328125,0.00012869821512140334,0.8720544576644897,4.0867860207072226e-07,512
000203,512,0,0.992401123046875,2.54333326665801e-06,0.9011804461479187,2.611985649991766e-08,512
000204,512,0,0.9920654296875,1.9631497707450762e-06,0.8410898447036743,3.9372586968511314e-08,512
000943,512,0,0.9917755126953125,3.524335261317901e-05,0.9620373845100403,9.96772726580275e-08,512
000886,512,0,0.9935150146484375,7.488315532100387e-06,0.9663701057434082,2.6028619259932384e-08,512
000337,512,0,0.9974822998046875,2.9187212930992246e-06,0.9998540878295898,2.290697942441966e-08,512
000146,512,0,0.99359130859375,2.5495945010334253e-05,0.7412722706794739,2.805234373681742e-07,512
000778,512,0,0.9937744140625,4.220237315166742e-06,0.8023614287376404,4.8601265234538005e-08,512
001051,512,0,0.99346923828125,1.4527144230669364e-05,0.8887814283370972,1.2015112815788598e-07,512
000121,512,0,0.99334716796875,1.6973290257737972e-05,0.8529905080795288,7.429034809547375e-08,512
000196,512,0,0.996368408203125,6.767563718312886e-07,0.8126084208488464,2.6632058336417685e-08,512
000647,512,0,0.993743896484375,1.2628624972421676e-06,0.7870196104049683,3.4483729649537054e-08,512
001182,512,0,0.9978179931640625,1.7336785731458804e-06,0.9965448379516602,2.0578884374344852e-08,512
000972,512,0,0.9942474365234375,4.920655919704586e-05,0.9766512513160706,1.5843049538943887e-07,512
000750,512,0,0.9974212646484375,1.1144923519168515e-05,0.8117418885231018,3.7898718829865174e-08,512
000568,512,0,0.9940643310546875,0.0005119937122799456,0.9748250842094421,1.3017448452501412e-07,512
000585,512,0,0.99359130859375,0.0006158318719826639,0.9894084930419922,3.1267737199414114e-07,512
000925,512,0,0.993988037109375,1.3297608347784262e-05,0.9549193978309631,1.260307698203178e-07,512
001295,512,0,0.9966583251953125,0.34640857577323914,0.0007274309755302966,1.7772477804101072e-05,512
000280,512,0,0.9943084716796875,8.533340405847412e-06,0.9980722665786743,3.834602679830823e-08,512
000741,512,0,0.992156982421875,5.355612302082591e-06,0.8600740432739258,6.491423931720419e-08,512
000360,512,0,0.998046875,6.023219157214044e-06,0.9993947744369507,2.526207865116703e-08,512
000969,512,0,0.993133544921875,5.234182390267961e-05,0.9421425461769104,1.9815186647065275e-07,512
000042,512,0,0.9974212646484375,1.4396820233741892e-06,0.9998483657836914,1.4253370927974629e-08,512
000087,512,0,0.9974212646484375,3.166053147651837e-06,0.9998615980148315,3.5253886920827426e-08,512
000975,512,0,0.994110107421875,1.898210757644847e-05,0.9445554614067078,8.980632060229254e-08,512
000877,512,0,0.994842529296875,5.142956524650799e-06,0.97510826587677,1.2399441118304821e-07,512
000942,512,0,0.99420166015625,1.3200962712289765e-05,0.8859235048294067,7.183813011124585e-08,512
000998,512,0,0.9937744140625,1.0592257240205072e-05,0.9458561539649963,6.378386530059288e-08,512
000356,512,0,0.9974822998046875,2.4050289084698306e-06,0.9998531341552734,1.4431948081039536e-08,512
000697,512,0,0.99273681640625,2.4661361749167554e-05,0.8038355708122253,1.8899237375080702e-07,512
000403,512,0,0.9969024658203125,7.133452527341433e-06,0.9709056615829468,5.2432216790521124e-08,512
000208,512,0,0.9960174560546875,7.490947609767318e-06,0.8223474621772766,7.203924212717538e-08,512
000514,512,0,0.9934539794921875,0.07741551101207733,0.0125218341127038,1.771737601075074e-07,512
000401,512,0,0.9945526123046875,3.850867869914509e-06,0.9610232710838318,3.257336800288613e-08,512
000248,512,0,0.9939422607421875,6.167338142404333e-06,0.983083188533783,7.105059296463878e-08,512
000758,512,0,0.994110107421875,1.320962928730296e-05,0.8097746968269348,4.5298648387870344e-08,512
001192,512,0,0.9974212646484375,4.80480309761333e-07,0.9996997117996216,7.817315683666948e-09,512
001282,512,0,0.9963531494140625,0.0009113533888012171,0.9998241066932678,4.951747882842028e-07,512
000876,512,0,0.993804931640625,5.134624643687857e-06,0.9216599464416504,7.36191623218474e-08,512
000764,512,0,0.9948272705078125,9.53284961724421e-06,0.8230811357498169,5.717404150118455e-08,512
000445,512,0,0.9939117431640625,6.637623300775886e-06,0.9810512065887451,3.2640159020047577e-08,512
000865,512,0,0.9970245361328125,6.535561624332331e-06,0.773922860622406,5.6197379194600217e-08,512
000564,512,0,0.9922637939453125,0.0005022479454055429,0.9930431842803955,2.40806173223973e-07,512
000149,512,0,0.993438720703125,1.760086161084473e-05,0.8551260828971863,6.54522693821491e-08,512
000584,512,0,0.99407958984375,3.136336090392433e-05,0.9583284258842468,9.292429581364559e-08,512
001019,512,0,0.9949188232421875,8.368212729692459e-05,0.9610201120376587,1.6336051089638204e-07,512
001017,512,0,0.992431640625,2.453061460983008e-05,0.9432194828987122,1.278451264852265e-07,512
000308,512,0,0.9923248291015625,9.611463610781357e-06,0.9443466663360596,4.317290347444214e-08,512
001318,512,0,0.9952545166015625,0.0005142695154063404,0.9175448417663574,1.1691047774320396e-07,512
000018,512,0,0.9974212646484375,3.602891069931502e-07,0.9922109246253967,5.976199091151102e-09,512
000056,512,0,0.9974212646484375,1.6050339581852313e-06,0.9998040795326233,5.8649098910734665e-09,512
000232,512,0,0.9944915771484375,3.7499821701203473e-06,0.9815308451652527,2.824265976641982e-08,512
000777,512,0,0.99407958984375,1.9348194655322004e-06,0.7993550896644592,2.0455390270512908e-08,512
000328,512,0,0.9974822998046875,2.3991319721972104e-06,0.9998035430908203,1.9215992352883404e-08,512
001217,512,0,0.994842529296875,1.026589984576276e-06,0.9993365406990051,2.8076063696147457e-09,512
001219,512,0,0.994842529296875,8.990920719043061e-07,0.9986926317214966,6.126022356056637e-09,512
000577,512,0,0.9940338134765625,5.083274663775228e-05,0.9989856481552124,1.9972857501215913e-07,512
000383,512,0,0.9974822998046875,3.3279538911301643e-06,0.9991787075996399,3.0640897819012025e-08,512
001276,512,0,0.9940643310546875,5.497112852026476e-06,0.9991902709007263,5.743953579440131e-08,512
000929,512,0,0.9937286376953125,2.5773662855499424e-05,0.9602132439613342,1.000087905822511e-07,512
000354,512,0,0.9974822998046875,3.0049750421312638e-06,0.9998701214790344,1.7901292892474885e-08,512
000029,512,0,0.9974212646484375,7.973976607900113e-06,0.9998303651809692,6.818046927037358e-08,512
001118,512,0,0.9974212646484375,2.272750407428248e-06,0.9951367974281311,2.9061448358902453e-08,512
000006,512,0,0.9974212646484375,2.2886135411681607e-05,0.9998366236686707,1.2701534934933534e-08,512
000105,512,0,0.994049072265625,1.2660944776143879e-05,0.8052183985710144,7.884831632054556e-08,512
000486,512,0,0.9929351806640625,3.863122401526198e-06,0.923442542552948,1.819938688640832e-08,512
000074,512,0,0.9974212646484375,7.009114597167354e-06,0.9989548921585083,3.121763825220114e-08,512
000275,512,0,0.9923248291015625,1.9560808141250163e-05,0.9771984815597534,2.0486871221692127e-07,512
001189,512,0,0.9974212646484375,1.5010276683824486e-06,0.9997999668121338,9.961738989261448e-09,512
000612,512,0,0.99639892578125,2.8455207939259708e-05,0.8112084865570068,6.585351997046018e-08,512
000008,512,0,0.9922637939453125,1.2788043022737838e-05,0.7974188923835754,1.9618600077819792e-08,512
001093,512,0,0.9935150146484375,1.5155639630393125e-05,0.8606788516044617,1.0062030497692831e-07,512
000034,512,0,0.9974212646484375,1.2352189514786005e-05,0.999160885810852,1.1470019956050237e-07,512
000949,512,0,0.9950714111328125,1.081822847481817e-05,0.8919315338134766,8.726469502562395e-08,512
000039,512,0,0.99761962890625,1.469440212531481e-05,0.9992853999137878,7.712833394180052e-08,512
001138,512,0,0.994842529296875,8.243283105002774e-07,0.9997938871383667,3.4950097926866874e-08,512
000677,512,0,0.993438720703125,7.989799087226856e-06,0.8259987831115723,6.937183627542254e-08,512
001198,512,0,0.9922637939453125,6.533830855914857e-06,0.9994158744812012,6.070376912248321e-08,512
000696,512,0,0.99273681640625,1.0942749213427305e-05,0.8121209144592285,7.145876423919617e-08,512
001230,512,0,0.9922637939453125,6.642950438617845e-07,0.9995042085647583,2.040518154444726e-08,512
000590,512,0,0.9929351806640625,2.7620957553153858e-05,0.9645891189575195,6.452248868527022e-08,512
001243,512,0,0.9966278076171875,2.3481609332520748e-06,0.9182494282722473,1.6736005647999264e-07,512
000323,512,0,0.988677978515625,5.868736934644403e-06,0.9774854779243469,4.518068763559313e-08,512
001032,512,0,0.9915924072265625,4.64386903331615e-06,0.9383596777915955,7.467297535868056e-08,512
000488,512,0,0.994873046875,1.2340779903752264e-05,0.9876165986061096,6.496590287952131e-08,512
000413,512,0,0.9936065673828125,4.715847171610221e-05,0.9624150991439819,2.8684171482495913e-08,512
000700,512,0,0.9931640625,2.270871846121736e-07,0.8064945340156555,1.0809464434657912e-08,512
000854,512,0,0.996612548828125,3.817176093434682e-06,0.8854955434799194,7.040600991103929e-08,512
000217,512,0,0.992156982421875,7.341863579313213e-07,0.8507779836654663,2.1251983284287235e-08,512
000101,512,0,0.994049072265625,8.065407746471465e-05,0.8273678421974182,8.742889576751622e-07,512
000518,512,0,0.9874725341796875,2.2606975107919425e-05,0.9576146602630615,2.4443446378086264e-08,512
000578,512,0,0.9929351806640625,0.0003619460912887007,0.9506781697273254,3.2008540529204765e-07,512
000950,512,0,0.9940338134765625,6.90544256940484e-05,0.9968750476837158,2.373780461084607e-07,512
000031,512,0,0.994842529296875,5.0133789954998065e-06,0.999541699886322,1.2646003355598623e-08,512
000888,512,0,0.9940948486328125,3.1222186862578383e-06,0.9763750433921814,1.5440873468719474e-08,512
000256,512,0,0.9883270263671875,3.6206051845510956e-06,0.9406989812850952,2.4732580428121764e-08,512
000419,512,0,0.994110107421875,5.0446042223484255e-06,0.5137062668800354,3.9766213433267694e-08,512
000035,512,0,0.9974212646484375,8.352780241693836e-06,0.974737286567688,1.0074351308730911e-07,512
000872,512,0,0.9925537109375,7.258550795086194e-06,0.9585103988647461,1.4480329468824493e-07,512
001147,512,0,0.9974212646484375,8.867795031619607e-07,0.9994481205940247,1.0699312547046702e-08,512
001033,512,0,0.9944305419921875,1.7530559489387088e-05,0.9440400004386902,1.5305734279991157e-07,512
000991,512,0,0.99371337890625,1.6550253349123523e-05,0.972675085067749,6.897928273019716e-08,512
001113,512,0,0.9974212646484375,2.1886394279135857e-06,0.9993467330932617,4.3292594398280926e-08,512
000884,512,0,0.9944305419921875,1.3223656424088404e-05,0.9659430384635925,4.475116099911247e-08,512
001292,512,0,0.996917724609375,2.279625050505274e-06,0.9264559745788574,7.891399533832555e-09,512
000235,512,0,0.9929351806640625,2.08544861379778e-06,0.9273391962051392,6.304904331955186e-08,512
000185,512,0,0.992645263671875,7.760803782730363e-06,0.8121621608734131,5.6926769076426353e-08,512
000404,512,0,0.993865966796875,3.3484782761661336e-05,0.7839934825897217,1.724297220562221e-07,512
001071,512,0,0.99371337890625,1.5969282685546204e-05,0.9921992421150208,1.1331853499996214e-07,512
000340,512,0,0.9974822998046875,3.0971459636930376e-06,0.999457061290741,2.42851818654799e-08,512
000387,512,0,0.9974822998046875,5.219234481046442e-06,0.9997535943984985,2.721745140377152e-08,512
000990,512,0,0.99371337890625,1.3223084351920988e-05,0.9903317093849182,1.2229358503645926e-07,512
000254,512,0,0.9873504638671875,5.477681042975746e-06,0.9672042727470398,3.902636080965749e-08,512
000953,512,0,0.99169921875,4.820674075745046e-05,0.8005524277687073,1.623201342226821e-07,512
000770,512,0,0.9970550537109375,2.9100870051479433e-06,0.7493219971656799,3.8850476613561113e-08,512
000241,512,0,0.988128662109375,1.0413225027150474e-05,0.9668394327163696,4.397703534664288e-08,512
000559,512,0,0.9945220947265625,5.679530659108423e-06,0.9797077178955078,5.9001941110636835e-08,512
000357,512,0,0.9974822998046875,2.346153678445262e-06,0.999801754951477,1.3285179178978979e-08,512
000905,512,0,0.99261474609375,1.432741464668652e-05,0.9538667798042297,5.641079425799944e-08,512
000068,512,0,0.994842529296875,5.97843836658285e-07,0.9993857145309448,4.828794697431249e-09,512
000097,512,0,0.993896484375,7.598285719723208e-06,0.8720577955245972,4.4047030911542606e-08,512
000108,512,0,0.99700927734375,1.2014023013762198e-05,0.8578318357467651,4.5468183884622704e-08,512
000618,512,0,0.9965362548828125,3.5045071854256094e-05,0.8430506587028503,1.653892809372337e-07,512
000982,512,0,0.99169921875,5.4137308325152844e-05,0.9592120051383972,2.917843175964663e-07,512
000743,512,0,0.9918212890625,6.626169124501757e-06,0.7785345911979675,8.025521225363264e-08,512
000279,512,0,0.9940185546875,3.035350800928427e-06,0.9824281930923462,3.34125864753787e-08,512
000824,512,0,0.993316650390625,1.2890182006231043e-06,0.8184974789619446,6.20832452113973e-08,512
001058,512,0,0.99346923828125,1.4114213627181016e-05,0.9215214252471924,1.631608057550693e-07,512
000681,512,0,0.9934539794921875,1.3076901268505026e-05,0.8176819086074829,9.391779798306743e-08,512
001196,512,0,0.9974212646484375,4.057740625285078e-06,0.9998173117637634,4.455311497508774e-08,512
001275,512,0,0.9945220947265625,8.800885552773252e-06,0.9474864602088928,1.0047754983588675e-07,512
000760,512,0,0.99456787109375,2.8954391382285394e-06,0.8072494864463806,3.548140981024517e-08,512
000089,512,0,0.994842529296875,5.657812380377436e-06,0.9997135996818542,2.3853450770161544e-08,512
000054,512,0,0.9922637939453125,2.6919287847704254e-06,0.9996054768562317,1.5188669877375105e-08,512
000624,512,0,0.993896484375,3.449844371061772e-06,0.8301073312759399,5.257679092096623e-08,512
000987,512,0,0.99481201171875,2.325599234609399e-05,0.9909267425537109,1.3429668399567163e-07,512
001179,512,0,0.9974212646484375,1.6320335589625756e-06,0.9993805289268494,5.57393020628183e-09,512
000338,512,0,0.9974822998046875,1.6809324279165594e-06,0.9995133280754089,1.433985374887925e-08,512
000206,512,0,0.99237060546875,9.192601282848045e-06,0.8695857524871826,5.8325046126128655e-08,512
000177,512,0,0.99267578125,5.056443114881404e-06,0.7917706966400146,7.335435014965697e-08,512
000565,512,0,0.99359130859375,0.004141589161008596,0.9997769594192505,2.464452393269312e-07,512
001134,512,0,0.9978179931640625,5.014372845835169e-07,0.9993752241134644,3.940566095650411e-09,512
000130,512,0,0.9931640625,1.2625680483324686e-06,0.7914217114448547,2.7600277618944347e-08,512
000952,512,0,0.9939727783203125,3.434189420659095e-05,0.9688703417778015,1.2492138523612084e-07,512
001082,512,0,0.9925384521484375,1.3256794773042202e-05,0.9713217616081238,1.6907975464164338e-07,512
000136,512,0,0.993316650390625,9.336931725556497e-06,0.8661803007125854,3.340629106673987e-08,512
000551,512,0,0.9945068359375,0.0021782261319458485,0.9999085664749146,7.694378041378513e-07,512
000288,512,0,0.9940185546875,2.7183612019143766e-06,0.9787865281105042,3.459746622525017e-08,512
000619,512,0,0.997039794921875,1.5080738648975966e-06,0.9477637410163879,4.37345697434921e-08,512
000852,512,0,0.992645263671875,1.083143843061407e-06,0.85975581407547,5.4302024210528543e-08,512
001165,512,0,0.9974212646484375,5.632549573419965e-07,0.9994063973426819,4.3273344907390765e-09,512
000321,512,0,0.9884490966796875,9.093824701267295e-06,0.9948232769966125,5.180906015311848e-08,512
001231,512,0,0.9974212646484375,6.895418209751369e-07,0.9995762705802917,9.622636909512039e-09,512
000501,512,0,0.9883880615234375,4.913860175292939e-05,0.9947704076766968,1.1370334362936774e-07,512
000393,512,0,0.9974822998046875,3.1136955840338487e-06,0.9991008639335632,3.486462318846861e-08,512
000372,512,0,0.994964599609375,4.5016902731731534e-05,0.9994049072265625,6.354249393325517e-08,512
000512,512,0,0.987030029296875,5.469345342135057e-05,0.9671618938446045,5.4136009453031875e-08,512
000424,512,0,0.98638916015625,1.6776750271674246e-05,0.9300417900085449,4.7536900638078805e-08,512
001211,512,0,0.9974212646484375,2.9070506570860744e-06,0.9982331395149231,7.256895173668454e-08,512
000977,512,0,0.9937286376953125,7.864454528316855e-05,0.9390148520469666,2.4767373929535097e-07,512
000580,512,0,0.9940643310546875,3.406766336411238e-05,0.9837228655815125,1.1021896284546528e-07,512
000626,512,0,0.993896484375,1.969198274309747e-05,0.8634387254714966,1.3681274424470757e-07,512
000218,512,0,0.991973876953125,1.7810123154049506e-06,0.8399216532707214,3.416845117953926e-08,512
000451,512,0,0.988494873046875,5.6229441725008655e-06,0.9804802536964417,3.446283614039203e-08,512
000566,512,0,0.9945068359375,1.1767277101171203e-05,0.9991937279701233,5.875161690482855e-08,512
000165,512,0,0.993072509765625,1.5712321328464895e-06,0.8840650916099548,3.73770738804069e-08,512
000964,512,0,0.9932861328125,3.5851200664183125e-05,0.9617540240287781,1.2178969654996763e-07,512
000407,512,0,0.994384765625,7.143722541513853e-06,0.9515821933746338,5.099411382047947e-08,512
000517,512,0,0.9940643310546875,0.001598579459823668,0.9513581991195679,3.7375252759375144e-07,512
000572,512,0,0.9945220947265625,2.099101766361855e-05,0.9777784943580627,6.165371502220296e-08,512
001027,512,0,0.9937744140625,1.325275115959812e-05,0.9897139072418213,1.3701148304789967e-07,512
001106,512,0,0.9974212646484375,1.2603122740983963e-06,0.999889075756073,1.592943554840076e-08,512
000662,512,0,0.99346923828125,2.956527396236197e-06,0.7992013692855835,6.312560429933001e-08,512
000102,512,0,0.9970245361328125,7.392252882709727e-05,0.9870627522468567,2.8036430421707337e-07,512
000776,512,0,0.993927001953125,1.1332843996569864e-06,0.826429009437561,1.6490096399479626e-08,512
000160,512,0,0.992645263671875,1.9690651242854074e-06,0.8496618866920471,2.540851440357983e-08,512
000072,512,0,0.9974212646484375,4.448402705747867e-06,0.9998403191566467,1.6895368659675114e-08,512
001062,512,0,0.993316650390625,1.2496385352278594e-05,0.9537151455879211,1.9270709117336082e-07,512
000899,512,0,0.9934539794921875,1.876478381745983e-05,0.9616923928260803,1.3880821825296152e-07,512
001091,512,0,0.9925384521484375,0.00011979175906162709,0.8885272741317749,4.774390163220232e-07,512
000024,512,0,0.9974212646484375,5.512787538464181e-06,0.9997532963752747,2.5019099680889667e-08,512
000304,512,0,0.99407958984375,7.3421629167569336e-06,0.9936231374740601,3.297193273965604e-08,512
000753,512,0,0.9970550537109375,4.397154498292366e-06,0.9092286825180054,6.483937653456451e-08,512
000594,512,0,0.99407958984375,0.003278033807873726,0.999916136264801,9.613330576030421e-07,512
