image_name,teacher_student_absdiff_all_pixels,teacher_student_absdiff_target,teacher_student_absdiff_target_boundary,teacher_student_absdiff_far_background,teacher_student_absdiff_ohem_negatives,teacher_student_absdiff_topk_far_evidence,teacher_student_absdiff_detached_fp_components,teacher_rank_disagreement_topk_far,teacher_lower_than_student_on_high_far_rate,teacher_preserves_target_rate,per_checkpoint_variance_topk_far,per_checkpoint_variance_target,topk_far_pixels,ohem_negative_pixels,detached_fp_pixels,target_pixels,informative_topk_far
000236,9.186034008889044e-06,0.0030805122467779346,0.0017931925788957455,1.1611943673717213e-07,8.499845071827832e-06,8.499845071827832e-06,nan,0.2666666666666667,0.3569230769230769,0.9516129032258065,7.90469092423004e-10,5.5927408909834726e-05,325,325,0,62,0
000238,8.424005621507255e-06,0.003187273999294603,0.0010323006167155273,5.6165980308117666e-08,4.818427707903785e-06,4.818427707903785e-06,nan,0.5567928730512249,0.7901234567901234,0.9518072289156626,2.3564217599100037e-10,0.00018275482843373175,324,324,0,83,0
000239,3.914942017546467e-05,0.0073874578068869705,0.003264930807374536,4.3134000637791076e-07,5.37503780087831e-05,5.37503780087831e-05,nan,0.6326963906581742,0.5527950310559007,0.9347826086956522,9.562763538715555e-09,0.00041110677437649696,322,322,0,138,0
000241,1.0709456386929849e-05,0.001915631963051537,0.0010997006188637035,1.233204783701033e-07,1.2340051370250966e-05,1.2340051370250966e-05,nan,0.6209850107066381,0.7360248447204969,0.9743589743589743,8.171764302403433e-10,0.00043556099542030324,322,322,0,117,0
000242,3.972444706896714e-05,0.004939687591212899,0.004002680063432011,3.750477018977628e-07,4.154314113417646e-05,4.154314113417646e-05,nan,0.649895178197065,0.8074534161490683,0.9552238805970149,9.02403049368714e-09,0.00039768386419834496,322,322,0,134,0
000244,1.2138062297073072e-05,0.00332045562688755,0.0018589939056621132,1.3324139046053981e-07,1.0192413868974844e-05,1.0192413868974844e-05,nan,0.6271186440677966,0.9537037037037037,0.9518072289156626,1.210288796212627e-10,0.00010517162097875666,324,324,0,83,0
000245,9.802575224725703e-06,0.008066984323354868,0.00048714373727221094,5.5223675194985215e-08,4.1959653865461285e-06,4.1959653865461285e-06,nan,0.39205955334987597,0.8055555555555556,0.9076923076923077,2.883145814300066e-11,0.000466503883245541,324,324,0,65,0
000246,2.21918019037658e-05,0.006824481314507084,0.004420304346732658,3.240374026803246e-08,2.6608122532077406e-06,2.6608122532077406e-06,nan,0.46698113207547165,0.6923076923076923,0.927536231884058,4.500191372720377e-11,0.000730621410186844,325,325,0,69,0
000247,5.269514919754667e-06,0.0022193480365284794,0.00045703717273782934,7.552102492060031e-08,8.116348467101938e-06,8.116348467101938e-06,nan,0.30809399477806787,0.9629629629629629,0.9591836734693877,9.401618479938646e-11,5.571648495472421e-05,324,324,0,98,0
000248,8.837767042687803e-06,0.00028986433220173544,0.002679383332678957,6.880917789094947e-08,5.257592252536807e-06,5.257592252536807e-06,nan,0.5587583148558759,0.84,1.0,3.7988397826815976e-11,2.3810317201592803e-06,325,325,0,60,0
000250,9.878402253519977e-06,0.0043274307755349455,0.0010367587877066551,4.7605370987339204e-08,2.7717883260383707e-06,2.7717883260383707e-06,nan,0.485981308411215,0.8240740740740741,0.9759036144578314,1.4268043142336118e-11,0.0006051649282492707,324,324,0,83,0
000251,1.434909866156337e-05,0.005847258725833866,0.0022822019758012672,3.025910996638146e-08,2.3814383445422793e-06,2.3814383445422793e-06,nan,0.4460431654676259,0.7716049382716049,0.9295774647887324,1.3578014154944759e-11,0.0002395764619303538,324,324,0,71,0
000253,9.446466151740274e-06,0.0035150771791284735,0.0019504589571452762,6.788904807028764e-08,6.733855099040598e-06,6.733855099040598e-06,nan,0.4988452655889145,0.9569230769230769,1.0,5.004779897972984e-11,0.0004489707437616533,325,325,0,55,0
000254,2.2339431157964692e-05,0.0065406184387571025,0.001342046924410213,1.125532191774964e-07,7.560825811013398e-06,7.560825811013398e-06,nan,0.7849056603773585,0.8291925465838509,0.916030534351145,2.906451182319663e-10,0.00046286719457023096,322,322,0,131,0
000256,2.55073713285499e-05,0.0060631828201885875,0.0021450093903035298,2.6791596397787397e-08,2.2133138440525875e-06,2.2133138440525875e-06,nan,0.37783375314861456,0.9037267080745341,0.9435483870967742,6.079772461129754e-12,0.000338910541664633,322,322,0,124,0
000257,9.183213981150404e-06,0.00107158785280974,0.0023341139250732178,1.493831202354823e-07,1.4937252088972085e-05,1.4937252088972085e-05,nan,0.6597938144329897,0.84,1.0,3.701536779213961e-09,1.01227421735212e-05,325,325,0,69,0
000258,3.3519381230773474e-05,0.011428589590663892,0.0013785342751911943,4.2830361598434984e-08,1.2902460073489592e-06,1.2902460073489592e-06,nan,0.5877192982456141,0.7639751552795031,0.9338235294117647,3.4297773596795597e-12,0.001442045664411995,322,322,0,136,0
000263,5.943285254378224e-06,0.0013394759547325872,0.0013506487053459133,3.929251682144751e-08,7.806863854616845e-07,7.806863854616845e-07,nan,0.6401673640167365,0.92,0.9838709677419355,1.009219332619774e-12,2.876973431058742e-05,325,325,0,62,0
000264,5.033409127780996e-06,0.0006990002725144912,0.0012506703986799295,4.497128524444019e-08,2.831907740283686e-06,2.831907740283686e-06,nan,0.565121412803532,0.6584615384615384,1.0,3.9512742043636137e-11,2.716283424148444e-06,325,325,0,58,0
000265,5.476139732568299e-06,0.004869980471474784,0.000412665805386542,2.347912718795058e-08,2.3137448187508898e-06,2.3137448187508898e-06,nan,0.3910891089108911,0.8338461538461538,0.9642857142857143,7.94347614801652e-12,0.000621104173239208,325,325,0,56,0
000267,1.277744736561672e-05,0.005121125115288628,0.00042521520489507584,3.16880884115742e-08,2.3589715339868965e-06,2.3589715339868965e-06,nan,0.40198511166253104,0.8726708074534162,0.9682539682539683,7.697008463392386e-11,0.00048252467938248594,322,322,0,126,0
000271,1.789082515949411e-05,0.0056384422955959275,0.003642766856638557,1.7326821230226965e-07,1.076465569685052e-05,1.076465569685052e-05,nan,0.46698113207547165,0.9938461538461538,0.9827586206896551,5.876291074595795e-11,0.0010360483752694747,325,325,0,58,0
000274,0.00012614549715218084,0.05297322045277122,0.020159557254918737,4.783043316078888e-07,4.492262289764207e-05,4.492262289764207e-05,nan,0.5023041474654377,0.24,0.8873239436619719,2.6158911488530435e-08,0.009586031685298792,325,325,0,71,0
000275,1.2802293506179818e-05,0.005031965583203787,0.0014720763931259666,2.5473575714396344e-07,1.6959614702410577e-05,1.6959614702410577e-05,nan,0.6611570247933884,0.9814814814814815,1.0,3.815496200719779e-10,0.0007066202566282372,324,324,0,83,0
000276,2.3266093139183375e-05,0.008479613506672333,0.0025514369247207004,1.1230474782946998e-07,5.1961017205053115e-06,5.1961017205053115e-06,nan,0.39603960396039606,0.845679012345679,0.9795918367346939,4.56154563126168e-11,0.0007364616172881877,324,324,0,98,0
000277,8.63291417205211e-06,0.002514731671128954,0.0011530514741822755,1.4099768931151898e-07,9.505823413746839e-06,9.505823413746839e-06,nan,0.6004319654427646,0.9753086419753086,0.9693877551020408,1.1050818057862552e-10,0.00024777672873464067,324,324,0,98,0
000278,5.973700774230516e-06,0.00132397629997947,0.0014266257323606332,1.6109787291435792e-07,1.9148092404485885e-05,1.9148092404485885e-05,nan,0.526077097505669,0.9415384615384615,0.9636363636363636,7.507389504975629e-10,1.4285632119349533e-05,325,325,0,55,0
000279,1.960581433145284e-06,0.00040278106964000595,0.0004490505858439691,3.5162169449834295e-08,2.2484373700465836e-06,2.2484373700465836e-06,nan,0.6170212765957447,0.8984615384615384,1.0,8.761229680152927e-12,1.8476052193623972e-06,325,325,0,58,0
000280,3.9813913730478324e-06,0.0014930963516235352,0.0008146046885232065,6.080846366359404e-08,6.1041984652267556e-06,6.1041984652267556e-06,nan,0.526077097505669,0.9138461538461539,0.9827586206896551,8.051992397771938e-11,3.972894972565385e-05,325,325,0,58,0
000282,1.631798312472768e-05,0.004963014660210445,0.003667819765047044,5.1166034936741314e-08,4.212178070632105e-06,4.212178070632105e-06,nan,0.3910891089108911,0.3476923076923077,0.9482758620689655,7.793043780853337e-11,0.0011367355979228376,325,325,0,58,0
000283,1.7691793522399164e-05,0.009408201464975719,0.0016107212454967708,6.331292377062559e-08,2.3615960068818148e-06,2.3615960068818148e-06,nan,0.6748466257668712,0.9907407407407407,0.9125,7.851200577172436e-12,0.0009582296539544677,324,324,0,80,0
000284,1.5857342629556896e-05,0.011183136428007856,0.0005613481203369308,6.523286075729561e-08,5.0690560951273785e-06,5.0690560951273785e-06,nan,0.6443514644351465,0.654320987654321,0.9,1.8420620047837655e-10,0.0009246989756640844,324,324,0,80,0
000287,2.1282662087763403e-05,0.004249609300232906,0.004274348028037554,4.796656374246225e-08,2.5093989463276097e-06,2.5093989463276097e-06,nan,0.6471816283924843,0.7623456790123457,0.9722222222222222,7.571016526234238e-12,0.00027952178930418855,324,324,0,72,0
000288,1.0202919552381499e-05,0.0027289205282958673,0.002218915641959359,3.339178586130131e-08,2.2631787412417627e-06,2.2631787412417627e-06,nan,0.4184914841849149,0.9753846153846154,0.9827586206896551,3.2722281640950666e-12,7.974235922930864e-05,325,325,0,58,0
000290,8.094031244752263e-06,0.0006153716463207577,0.0023646015264026632,2.5868416073938496e-08,2.0412716489422914e-06,2.0412716489422914e-06,nan,0.5091743119266054,0.92,1.0,1.476969275904181e-11,9.977853207073414e-07,325,325,0,60,0
000292,1.4294591209444618e-05,0.001951260738966302,0.0016476584657555322,5.1318504524823955e-08,3.0801105750294893e-06,3.0801105750294893e-06,nan,0.6268656716417911,0.937888198757764,0.9914529914529915,3.991274990559525e-11,0.00010495805556950979,322,322,0,117,0
000293,1.713593977748481e-05,0.005435842236329336,0.002730491314596718,8.507315872729245e-08,5.9599386274924285e-06,5.9599386274924285e-06,nan,0.5438202247191011,0.8611111111111112,0.9125,3.969902329558427e-11,0.0004074136826439756,324,324,0,80,0
000298,2.0916179339445056e-05,0.0016246024639375747,0.0026643907855157588,3.5739434175380216e-08,1.473563428969739e-06,1.473563428969739e-06,nan,0.6639004149377593,0.8913043478260869,0.9758064516129032,2.858896298221327e-12,6.527206307636466e-05,322,322,0,124,0
000299,8.108296494765767e-06,0.002537027539977108,0.0012554090211229795,4.913165924380619e-08,3.0725759706405774e-06,3.0725759706405774e-06,nan,0.35532994923857864,0.6851851851851852,0.9879518072289156,1.4249836292299752e-11,0.0001531502694763537,324,324,0,83,0
000301,7.909017166384274e-06,0.005097975409947909,0.0008860243159077905,5.454619672014378e-08,3.7634678220946136e-06,3.7634678220946136e-06,nan,0.5193621867881548,0.8707692307692307,0.9538461538461539,2.6178113760265763e-11,0.0005061152189059115,325,325,0,65,0
000304,4.743404309362535e-06,0.0032323674722151323,0.0005993493263483873,5.534187856408789e-08,5.696221031450058e-06,5.696221031450058e-06,nan,0.44124700239808157,0.9323076923076923,0.9454545454545454,3.020253423922651e-11,6.611326979422733e-05,325,325,0,55,0
000306,2.3416815101707437e-05,0.01656529152089469,0.0005444504340380106,1.540032245895104e-07,2.1995425492077405e-05,2.1995425492077405e-05,nan,0.4895104895104895,0.808641975308642,0.8795180722891566,1.875066612916249e-09,0.002557891860159757,324,324,0,83,0
000308,1.4006595315469036e-05,0.006023391834404095,0.0014975823383695445,9.436094940867908e-08,8.466502358827217e-06,8.466502358827217e-06,nan,0.5239179954441913,0.6234567901234568,0.9518072289156626,1.2024483708532858e-10,0.0005629865901087251,324,324,0,83,0
000309,7.2213654546680145e-06,0.0009766730709352355,0.0018001001483938914,9.593231189083178e-08,1.0903408439424731e-05,1.0903408439424731e-05,nan,0.4223300970873787,0.8338461538461538,0.9855072463768116,4.902669331015997e-10,1.1225113471096824e-05,325,325,0,69,0
000310,9.543055916312348e-06,0.007379153964766225,0.0007973026879383489,9.542210525534798e-08,8.382398962986861e-06,8.382398962986861e-06,nan,0.47058823529411764,0.7846153846153846,0.9836065573770492,3.167902031170336e-09,0.0005427528839672524,325,325,0,61,0
000311,2.1681473513148238e-05,0.012219275419528667,0.0035580783862151923,4.117661754682433e-08,3.2797710092871477e-06,3.2797710092871477e-06,nan,0.36272040302267006,0.49230769230769234,0.8846153846153846,6.843184056980235e-11,0.000997435931122721,325,325,0,52,0
000312,9.72704070672997e-06,0.002866597279258396,0.001965478248676652,5.1326889539338834e-08,2.283511470907867e-06,2.283511470907867e-06,nan,0.7204724409448819,0.9384615384615385,0.9855072463768116,7.730330037233904e-12,0.0001794611942755907,325,325,0,69,0
000317,1.8938856356474167e-05,0.009775912187185633,0.001539038141254119,1.0075363411453419e-07,5.733924090826029e-06,5.733924090826029e-06,nan,0.6721311475409837,0.9074074074074074,0.9397590361445783,4.837722785588734e-11,0.0012808506422336812,324,324,0,83,0
000318,1.0319607419420129e-05,0.005427324346133641,0.0018850430531625164,4.4673375126526e-08,2.897875527791117e-06,2.897875527791117e-06,nan,0.5869565217391304,0.8276923076923077,0.9464285714285714,2.5791781637268432e-11,0.0002820380205583252,325,325,0,56,0
000321,2.206511063184727e-05,0.0014867637468420941,0.0030171042389561687,7.548635583549264e-08,6.981239477105609e-06,6.981239477105609e-06,nan,0.4368932038834952,0.860248447204969,0.991304347826087,6.400609389806454e-11,0.00019530228219414447,322,322,0,115,0
000322,4.812100392839917e-06,0.0013874865360033344,0.0009158589057392554,1.0950573511788013e-07,7.753653696796885e-06,7.753653696796885e-06,nan,0.5205479452054795,0.6574074074074074,1.0,2.5205512094482186e-10,3.326211516516248e-05,324,324,0,71,0
000323,4.5555598135318876e-05,0.011935061024081322,0.003680640000260765,5.984273711972166e-08,5.235344185578848e-06,5.235344185578848e-06,nan,0.5495495495495495,0.8850931677018633,0.9516129032258065,3.142997851771419e-11,0.001200069180439116,322,322,0,124,0
000325,1.1587985767010625e-07,0.00027024348576863607,2.9324074927082175e-06,4.3721273606695795e-08,5.389293839027547e-06,5.389293839027547e-06,nan,0.5103448275862069,0.6358024691358025,1.0,1.661668104733192e-08,2.0226715076177014e-07,324,324,0,15,0
000327,7.735958424216812e-08,8.195638656616211e-05,3.0600366103365267e-05,3.386131255234613e-08,3.111174081637739e-06,3.111174081637739e-06,nan,0.4730679156908665,0.7484662576687117,1.0,1.5533195406060615e-10,4.8850646194864565e-09,326,326,0,5,0
000328,4.8363329534506725e-08,6.759166717529297e-05,7.142691090005867e-06,3.460340436036594e-08,1.501996327318742e-06,1.501996327318742e-06,nan,0.6273684210526316,0.6717791411042945,1.0,1.1990602646901347e-11,3.499868306278131e-09,326,326,0,5,0
000331,2.663837101948082e-07,0.00015551447868347167,4.063052908909624e-05,2.0693997245633145e-08,1.5019097550530966e-06,1.5019097550530966e-06,nan,0.400990099009901,0.7089783281733746,1.0,1.8543297763767242e-11,2.9211613217228206e-08,323,323,0,20,0
000337,4.803826029594624e-08,0.00011425018310546875,3.582796982918584e-07,3.885085079595945e-08,2.2497904438455267e-06,2.2497904438455267e-06,nan,0.5826086956521739,0.6840490797546013,1.0,2.152694744768064e-11,1.508953015871839e-08,326,326,0,5,0
000338,3.600550143953401e-08,0.0002545833587646484,7.544263191516192e-08,1.6545539859598512e-08,1.0599484764087793e-06,1.0599484764087793e-06,nan,0.4942263279445728,0.6717791411042945,1.0,5.404914574083019e-12,7.004872344396063e-08,326,326,0,5,0
000339,6.730599500359347e-08,0.00018238226572672527,6.883006967469293e-07,2.3258566708792866e-08,2.4990322123762276e-06,2.4990322123762276e-06,nan,0.4460431654676259,0.7160493827160493,1.0,4.631584294447106e-10,5.282915675290193e-08,324,324,0,15,0
000340,6.955659432118526e-08,0.00012112855911254883,3.4456499776827956e-07,6.009705829336294e-08,4.080489272411986e-06,4.080489272411986e-06,nan,0.7215686274509804,0.8098159509202454,1.0,1.1887775787358048e-10,2.349944079327315e-08,326,326,0,5,0
000342,1.3994974176471996e-06,0.00026094913482666016,0.0002691035649764428,7.242290917380264e-08,8.137830350637829e-06,8.137830350637829e-06,nan,0.6047516198704104,0.7647058823529411,1.0,5.829499536249555e-09,4.172333750140922e-06,323,323,0,20,0
000343,2.3425380587474033e-07,0.00020657777786254884,0.00012264991892550392,6.885577568425424e-08,3.5736090297769177e-06,3.5736090297769177e-06,nan,0.7835820895522388,0.7085889570552147,1.0,3.893818729249656e-10,8.3508528980758e-08,326,326,0,5,0
000345,1.0574256732373696e-07,0.00015991926193237305,4.740574656401311e-05,3.6446728435099174e-08,2.358157642871681e-06,2.358157642871681e-06,nan,0.5764192139737991,0.7239263803680982,1.0,4.455067126029415e-11,6.73239318516039e-08,326,326,0,5,0
000347,1.4024614394758691e-07,0.00024782419204711915,4.6751743000675796e-05,6.44853844827343e-08,2.5399361506788966e-06,2.5399361506788966e-06,nan,0.7651515151515151,0.8159509202453987,1.0,3.076812180144353e-11,5.622075569533536e-08,326,326,0,5,0
000350,6.218369809992334e-08,0.0006023645401000977,2.7121800566038403e-07,1.5949466827269557e-08,1.162244838840768e-06,1.162244838840768e-06,nan,0.398034398034398,0.5429447852760736,1.0,5.236327022327251e-12,6.048366321564913e-07,326,326,0,5,0
000354,4.356598089817869e-08,0.00017778873443603517,4.6150581177141636e-07,2.953729697533591e-08,1.8293496029408928e-06,1.8293496029408928e-06,nan,0.5181818181818182,0.5797546012269938,1.0,7.566879174533713e-12,2.9458123229630927e-08,326,326,0,5,0
000356,2.949611119296109e-08,0.00011039972305297852,2.681290115727984e-07,2.0815694742518423e-08,1.5647991706317635e-06,1.5647991706317635e-06,nan,0.4476190476190476,0.5337423312883436,1.0,8.4396740089026e-12,9.248787335991438e-09,326,326,0,5,0
000357,1.8875574991670449e-06,0.0001820683479309082,0.0015138688550531934,2.576836521405465e-08,2.0074219208845814e-06,2.0074219208845814e-06,nan,0.4326923076923077,0.40797546012269936,1.0,1.0773374885966398e-11,4.9904153343049985e-08,326,326,0,5,0
000358,1.0701066285799609e-07,8.127689361572265e-05,3.2160858211966584e-05,1.6199374489069497e-08,8.460796209419641e-07,8.460796209419641e-07,nan,0.4741784037558685,0.5876923076923077,1.0,1.823563284748111e-12,7.816946379080036e-09,325,325,0,10,0
000359,5.036274397080821e-08,6.157159805297852e-05,3.5726647146016603e-07,4.535380493951508e-08,2.870497381854596e-06,2.870497381854596e-06,nan,0.5887445887445888,0.8742331288343558,1.0,1.996056805834812e-10,2.9410706758881135e-09,326,326,0,5,0
000360,1.579862646811488e-07,0.0010790586471557616,3.986592623126274e-06,7.112336802283375e-08,5.23374637048708e-06,5.23374637048708e-06,nan,0.5413870246085011,0.6257668711656442,1.0,1.445497437696993e-10,1.2679889643152364e-06,326,326,0,5,0
000363,4.2434580298956946e-07,0.0007019758224487305,0.00028307094302494515,2.5327729226117483e-08,2.0417494653725184e-06,2.0417494653725184e-06,nan,0.3659147869674185,0.5797546012269938,1.0,3.769293044767934e-11,2.4736223533494693e-06,326,326,0,5,0
000364,1.02681878196727e-07,0.00017161369323730468,1.0203045938745377e-05,2.6267068766751662e-08,1.5493251039641918e-06,1.5493251039641918e-06,nan,0.49302325581395345,0.7901234567901234,1.0,6.06934359606702e-12,3.930386380801565e-08,324,324,0,15,0
000367,5.22692774315006e-08,7.960796356201171e-05,1.66781166805198e-05,2.5919346956189878e-08,2.1322376505082906e-06,2.1322376505082906e-06,nan,0.4907407407407407,0.6779141104294478,1.0,5.712289727977642e-11,7.3225590924153036e-09,326,326,0,5,0
000368,4.714870559283393e-08,0.000133359432220459,5.760543139509326e-07,3.636707280389046e-08,2.955108915448698e-06,2.955108915448698e-06,nan,0.458628841607565,0.6380368098159509,1.0,2.0136072709341842e-10,1.8129911261155483e-08,326,326,0,5,0
000369,7.887018037760957e-08,0.00018792152404785157,6.937013841615215e-07,6.383683526939261e-08,3.398643760728152e-06,3.398643760728152e-06,nan,0.7114624505928854,0.8773006134969326,1.0,6.40661857588374e-11,5.952577719625651e-08,326,326,0,5,0
000372,4.6059795109837045e-07,0.0002534031867980957,8.426572352643914e-05,2.1766449836684549e-07,3.159377945219323e-05,3.159377945219323e-05,nan,0.5682819383259912,0.9107692307692308,1.0,6.504813327781008e-08,1.5642611339572454e-07,325,325,0,10,0
000375,1.510598905704029e-07,0.0006381690502166748,6.027958320014845e-07,5.254286142128193e-08,4.126909274803508e-06,4.126909274803508e-06,nan,0.5930735930735931,0.8430769230769231,1.0,3.413874764267311e-10,1.5067006233770996e-06,325,325,0,10,0
000376,3.965619826489743e-08,6.591081619262695e-05,2.4503539162194853e-06,3.1742112580622136e-08,1.444122565868227e-06,1.444122565868227e-06,nan,0.5413870246085011,0.7883435582822086,1.0,3.280295854108328e-12,4.917213125565922e-09,326,326,0,5,0
000379,5.554983236280498e-08,0.00017527341842651367,2.1054715225838956e-06,3.9741043901230485e-08,2.0973384943543777e-06,2.0973384943543777e-06,nan,0.696,0.8496932515337423,1.0,2.1886720817168158e-11,2.7504243149678587e-08,326,326,0,5,0
000381,5.093856729840586e-08,0.00011082887649536133,5.3134204666788747e-08,4.2560182459851676e-08,2.6584761000799097e-06,2.6584761000799097e-06,nan,0.5701754385964912,0.7975460122699386,1.0,2.5665770281906434e-11,1.3630238804296368e-08,326,326,0,5,0
000383,1.1281937378991376e-07,0.0007492423057556153,3.2283139024564486e-06,5.188723863810321e-08,3.3571526671842946e-06,3.3571526671842946e-06,nan,0.6556701030927835,0.8773006134969326,1.0,3.0286986565478705e-10,1.3204368780606046e-06,326,326,0,5,0
000384,1.0891136507363023e-07,0.00021178126335144042,5.750596143120813e-07,4.178028044992768e-08,3.7209548135964072e-06,3.7209548135964072e-06,nan,0.651356993736952,0.7306501547987616,1.0,1.9997768999591703e-10,2.069774197366314e-07,323,323,0,20,0
000387,2.519618446798104e-07,0.00012377500534057617,0.00015259849402221148,5.621843404074641e-08,4.900513948490017e-06,4.900513948490017e-06,nan,0.48018648018648014,0.5613496932515337,1.0,1.7913333992732634e-10,3.0965231800905714e-08,326,326,0,5,0
000388,4.685680234296957e-08,0.00026274919509887694,3.963098971065057e-09,2.6896418831645557e-08,1.821360618394052e-06,1.821360618394052e-06,nan,0.5045871559633027,0.6257668711656442,1.0,4.959964957645409e-11,1.0079263930151683e-07,326,326,0,5,0
000393,7.128492568488981e-08,0.0002576589584350586,8.085057533746325e-06,4.189722480758886e-08,2.0758633602089744e-06,2.0758633602089744e-06,nan,0.5887445887445888,0.8343558282208589,1.0,1.344001455091893e-11,5.569576494224293e-07,326,326,0,5,0
000396,4.746982837306012e-08,0.00011576414108276367,4.375551346841603e-08,3.871481155080678e-08,2.5414746695971604e-06,2.5414746695971604e-06,nan,0.5181818181818182,0.7607361963190185,1.0,3.8353797749974175e-11,1.1125407617385008e-08,326,326,0,5,0
000401,8.061489882502081e-06,0.016244064878534387,0.00042904999588738935,3.342014131127749e-08,2.559638418495944e-06,2.559638418495944e-06,nan,0.46335697399527187,0.5353846153846153,1.0,1.135159046275793e-10,0.0012481023934195685,325,325,0,27,0
000402,1.0451971096515197e-06,0.004337519407272339,8.89851632129192e-05,1.1565865494461021e-07,1.5858483946855137e-05,1.5858483946855137e-05,nan,0.26595744680851063,0.18711656441717792,0.9166666666666666,2.062598551541606e-09,0.00012196303213555619,326,326,0,12,0
000403,2.7250215912984006e-06,0.006520335490886982,0.0008566113454634468,5.938435621953415e-08,4.9890033462216246e-06,4.9890033462216246e-06,nan,0.37,0.3834355828220859,0.9230769230769231,6.8273542481045e-11,0.0005205966612341201,326,326,0,13,0
000404,1.833754306975766e-05,0.02186413836898282,0.0019487406842524468,2.603048290506911e-07,3.790036518334944e-05,3.790036518334944e-05,nan,0.2627345844504021,0.8333333333333334,1.0,3.6545848693300424e-08,0.0027374937851132597,324,324,0,32,0
000407,7.649322215240482e-06,0.004779539715785246,0.0018386242373811077,5.835506481877142e-08,3.5792468795009953e-06,3.5792468795009953e-06,nan,0.4375,0.4430769230769231,0.9615384615384616,1.0007205534432834e-10,0.00148943912447226,325,325,0,26,0
000408,2.545441990350754e-06,0.004227258319588145,0.0007832218742809992,7.964058920085043e-08,5.870785517057856e-06,5.870785517057856e-06,nan,0.3451776649746193,0.7822085889570553,1.0,6.770307007449926e-11,7.823104411686099e-05,326,326,0,16,0
000410,1.484667977403123e-06,0.0029638508955637612,0.00010676718093594994,6.577116178856888e-08,4.992326280094298e-06,4.992326280094298e-06,nan,0.48484848484848486,0.5076923076923077,1.0,5.021038899369404e-10,2.203977358431845e-05,325,325,0,24,0
000411,5.187779424152264e-06,0.02370822202569148,1.650976134281159e-08,1.231975849733761e-07,7.385092637372386e-06,7.385092637372386e-06,nan,0.6693877551020408,0.9171779141104295,1.0,9.864548287774789e-11,0.0030752991311834605,326,326,0,14,0
000413,1.4318256382516766e-05,0.004589367015608426,0.003515422028216863,2.2007755873901616e-07,3.919310497137842e-05,3.919310497137842e-05,nan,0.36775818639798485,0.4444444444444444,1.0,1.1540377133488564e-07,0.0002957624028614666,324,324,0,29,0
000414,3.344984791584728e-06,0.006403207778930664,0.00019800457905965363,5.714641682623118e-08,5.139785393123335e-06,5.139785393123335e-06,nan,0.3212435233160622,0.3611111111111111,0.9629629629629629,5.266744091632653e-10,0.0008839344137410824,324,324,0,27,0
000418,4.900234851296224e-06,0.0027255211025476456,0.001038270269112197,8.401025085799786e-08,5.484212504788845e-06,5.484212504788845e-06,nan,0.3036649214659686,0.39197530864197533,1.0,9.039603752247139e-11,0.0004287196321076936,324,324,0,32,0
000419,3.0594471333425114e-06,0.0014503124895444478,0.0006743471842450158,5.5040695971466344e-08,3.3103311351130097e-06,3.3103311351130097e-06,nan,0.547085201793722,0.6358024691358025,0.9696969696969697,1.174555125394121e-10,5.568223319404392e-05,324,324,0,33,0
000422,9.690567843497665e-07,0.0029484679301579795,0.0002492498383868314,4.8861329522705374e-08,3.0045808270930093e-06,3.0045808270930093e-06,nan,0.30208333333333337,0.5030674846625767,0.9166666666666666,4.143187452712892e-11,4.251342509964395e-05,326,326,0,12,0
000424,4.656062178726974e-05,0.005992137238823128,0.004491568041698675,8.292403815167785e-08,1.0006068233193683e-05,1.0006068233193683e-05,nan,0.328125,0.5233644859813084,0.9432624113475178,6.333409054576014e-10,0.0005263984542294705,321,321,0,141,0
000427,9.467437430605174e-06,0.004203011565662634,0.001602329370959295,2.3866907982570265e-07,3.766301023111177e-05,3.766301023111177e-05,nan,0.3870967741935484,0.42153846153846153,1.0,6.981117358620113e-09,0.0005812412048296933,325,325,0,65,0
000428,8.410229413325013e-06,0.00204274841413206,0.0012861298519453457,7.628094368801962e-08,7.156960976564373e-06,7.156960976564373e-06,nan,0.5069124423963134,0.845679012345679,0.9897959183673469,9.662052525032762e-11,0.00015121775190998947,324,324,0,98,0
000429,5.6266309138885124e-06,0.0013201476207801274,0.0005266306871452908,7.667172899360385e-08,9.83215428985159e-06,9.83215428985159e-06,nan,0.44067796610169496,0.48757763975155277,0.9732142857142857,3.6528413193782733e-10,8.30449127230721e-06,322,322,0,112,0
000430,1.1595811923018398e-05,0.0029278131467955454,0.0010659947701910737,7.008899937373206e-08,7.497470635343183e-06,7.497470635343183e-06,nan,0.38190954773869346,0.2919254658385093,0.9553571428571429,1.6333391247565688e-10,0.00019374083902933586,322,322,0,112,0
000431,7.021085892757248e-06,0.006199432314908201,0.0005763071927881255,1.0163462294613355e-07,1.4536605553285671e-05,1.4536605553285671e-05,nan,0.3830845771144279,0.38769230769230767,0.9074074074074074,1.4957859995225745e-09,0.00040731879050868747,325,325,0,54,0
000432,3.5394602383312604e-05,0.01384512335062027,0.0011810697499539972,1.1107567318143063e-07,1.2671702965834251e-05,1.2671702965834251e-05,nan,0.47393364928909953,0.782608695652174,0.8846153846153846,6.012525360140592e-10,0.001313235407339205,322,322,0,130,0
