image_name,base_mIoU,final_mIoU,base_Pd,final_Pd,base_Precision,final_Precision,base_FA_ppm,final_FA_ppm,base_FP_components,final_FP_components,new_fp_pixels,new_fp_components,removed_fp_pixels,removed_fp_components,lost_target_pixels,lost_target_count,boundary_excess_pixels,eta,scale_var_target_mean,scale_var_new_fp_mean,scale_var_far_bg_mean
000867,0.7083333333333334,0.7083333333333334,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.10229668766260147,nan,3.433989358688161e-16
000371,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.047513511031866074,nan,3.5128321912702163e-15
000355,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.05930941179394722,nan,9.071501577736086e-16
000722,0.65625,0.65625,1.0,1.0,0.84,0.84,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.11494537442922592,nan,6.396366124817297e-16
000178,0.8076923076923077,0.8076923076923077,1.0,1.0,0.9545454545454546,0.9545454545454546,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.15681010484695435,nan,1.1925115131212593e-14
001215,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.01226801797747612,nan,1.964750519396763e-15
000747,0.68,0.68,1.0,1.0,0.9107142857142857,0.9107142857142857,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.048666492104530334,nan,3.3896477132949905e-16
001162,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20428058505058289,nan,2.0848447101604947e-17
000001,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0055070905946195126,nan,2.051131177585773e-16
000405,0.625,0.625,1.0,1.0,0.7575757575757576,0.7575757575757576,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.086634561419487,nan,2.6754618147133667e-14
001097,0.9444444444444444,0.9444444444444444,1.0,1.0,0.9444444444444444,0.9444444444444444,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.021210556849837303,nan,1.2251914164197047e-13
000506,0.6016260162601627,0.6016260162601627,1.0,1.0,0.6491228070175439,0.6491228070175439,610.3515625,610.3515625,1,1,0,0,0,0,0,0,0,0.0,0.02827593870460987,nan,0.00026628843625076115
001102,0.9285714285714286,0.9285714285714286,1.0,1.0,0.9285714285714286,0.9285714285714286,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,5.2214509196346626e-05,nan,1.0572217545856688e-09
000326,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1728285253047943,nan,1.6248662673332397e-15
000737,0.704225352112676,0.704225352112676,1.0,1.0,0.8620689655172413,0.8620689655172413,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.04081261530518532,nan,1.2532392438131248e-16
000302,0.984251968503937,0.984251968503937,1.0,1.0,0.984251968503937,0.984251968503937,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.004789239726960659,nan,5.8877840381215286e-15
000699,0.6481481481481481,0.6481481481481481,1.0,1.0,0.8536585365853658,0.8536585365853658,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.15791724622249603,nan,6.924520284187915e-16
000715,0.71875,0.71875,1.0,1.0,0.8070175438596491,0.8070175438596491,167.8466796875,167.8466796875,0,0,0,0,0,0,0,0,0,0.0,0.06418780982494354,nan,8.149379371465929e-15
000874,0.810126582278481,0.810126582278481,1.0,1.0,0.8888888888888888,0.8888888888888888,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.04874200001358986,nan,4.0424088365966296e-15
000713,0.8448275862068966,0.8448275862068966,1.0,1.0,0.9245283018867925,0.9245283018867925,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.07619638741016388,nan,1.7648668374707459e-15
001244,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2173638939857483,nan,2.3843551915855854e-13
000589,0.9090909090909091,0.9090909090909091,1.0,1.0,0.9803921568627451,0.9803921568627451,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.14894287288188934,nan,3.7669523668968155e-14
001144,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2278425693511963,nan,9.55238097543587e-17
001213,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.09350593388080597,nan,1.431040941128614e-12
000689,0.4166666666666667,0.4166666666666667,0.5,0.5,0.8333333333333334,0.8333333333333334,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.026096027344465256,nan,5.529504771542484e-15
000266,0.9696969696969697,0.9696969696969697,1.0,1.0,0.9846153846153847,0.9846153846153847,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.024157941341400146,nan,2.7673040725248454e-14
000563,0.8769230769230769,0.8769230769230769,1.0,1.0,0.890625,0.890625,106.8115234375,106.8115234375,1,1,0,0,0,0,0,0,0,0.0,0.0023664566688239574,nan,3.4244033031427534e-07
000395,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.19969744980335236,nan,1.2671354037655652e-13
000415,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.009517261758446693,nan,5.5553998392894686e-15
000749,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.10163091123104095,nan,1.2823286845624424e-14
000330,0.5555555555555556,0.5555555555555556,1.0,1.0,0.5555555555555556,0.5555555555555556,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,3.707496532001642e-10,nan,1.0691587614631497e-15
000300,0.9482758620689655,0.9482758620689655,1.0,1.0,0.9482758620689655,0.9482758620689655,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.04717899113893509,nan,9.49790537492219e-16
000071,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20184145867824554,nan,2.2025335523471508e-16
001264,0.9509803921568627,0.9509803921568627,1.0,1.0,0.9603960396039604,0.9603960396039604,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.011746486648917198,nan,1.634857105649399e-14
000237,0.9230769230769231,0.9230769230769231,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.020991871133446693,nan,1.2924276466343186e-15
000973,0.875,0.875,1.0,1.0,0.9130434782608695,0.9130434782608695,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.013897961936891079,nan,2.68068055410799e-15
001076,0.9722222222222222,0.9722222222222222,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.013596395030617714,nan,3.247564553837982e-16
000666,0.7111111111111111,0.7111111111111111,1.0,1.0,0.8205128205128205,0.8205128205128205,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.03822670131921768,nan,2.589062611796768e-16
001079,0.9047619047619048,0.9047619047619048,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.023788848891854286,nan,1.3311022180938843e-15
000532,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.10462269186973572,nan,2.3379152480629273e-05
000820,0.5918367346938775,0.5918367346938775,1.0,1.0,0.7073170731707317,0.7073170731707317,183.10546875,183.10546875,0,0,0,0,0,0,0,0,0,0.0,0.09550206363201141,nan,4.52681579829646e-14
000207,0.7428571428571429,0.7428571428571429,1.0,1.0,0.8524590163934426,0.8524590163934426,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.0617973655462265,nan,7.349702765743196e-16
000182,0.7192982456140351,0.7192982456140351,1.0,1.0,0.8541666666666666,0.8541666666666666,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.092964306473732,nan,1.2806576579640992e-14
001176,0.036036036036036036,0.036036036036036036,1.0,1.0,0.03773584905660377,0.03773584905660377,1556.396484375,1556.396484375,5,5,0,0,0,0,0,0,0,0.0,0.06989210844039917,nan,0.0011227285722270608
001272,0.96875,0.96875,1.0,1.0,0.96875,0.96875,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.0014847724232822657,nan,1.186094001877705e-13
000047,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.04389040917158127,nan,4.984950360247128e-16
000268,0.9027777777777778,0.9027777777777778,1.0,1.0,0.9848484848484849,0.9848484848484849,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.02102057822048664,nan,1.740782514406754e-15
000906,0.6890756302521008,0.6890756302521008,1.0,1.0,0.7130434782608696,0.7130434782608696,503.5400390625,503.5400390625,2,2,0,0,0,0,0,0,0,0.0,0.014217204414308071,nan,0.0002158780989702791
000351,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.18277151882648468,nan,9.1128431383092e-16
000633,0.2777777777777778,0.2777777777777778,1.0,1.0,0.2777777777777778,0.2777777777777778,595.0927734375,595.0927734375,2,2,0,0,0,0,0,0,0,0.0,2.1141563593118917e-06,nan,0.00028823589673265815
000025,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.09530658274888992,nan,7.762165882925151e-15
000957,0.6595744680851063,0.6595744680851063,0.0,0.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.11951951682567596,nan,6.596496352623271e-13
000176,0.6949152542372882,0.6949152542372882,1.0,1.0,0.7884615384615384,0.7884615384615384,167.8466796875,167.8466796875,0,0,0,0,0,0,0,0,0,0.0,0.04844631627202034,nan,1.1182879641291436e-14
000220,0.6046511627906976,0.6046511627906976,1.0,1.0,0.7428571428571429,0.7428571428571429,274.658203125,274.658203125,0,0,0,0,0,0,0,0,0,0.0,0.06492110341787338,nan,6.621935869110564e-15
000188,0.847457627118644,0.847457627118644,1.0,1.0,0.9090909090909091,0.9090909090909091,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.051677074283361435,nan,6.068771685543723e-15
001006,0.7804878048780488,0.7804878048780488,0.0,0.0,0.8205128205128205,0.8205128205128205,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.0180140919983387,nan,2.8141021346408772e-14
000926,0.8409090909090909,0.8409090909090909,1.0,1.0,0.9024390243902439,0.9024390243902439,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.01540375966578722,nan,2.437585062861321e-15
001129,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1800420880317688,nan,2.2080941404750004e-13
000599,0.9827586206896551,0.9827586206896551,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.048120733350515366,nan,3.377439903882247e-15
000684,0.7346938775510204,0.7346938775510204,1.0,1.0,0.8372093023255814,0.8372093023255814,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.04810425639152527,nan,2.624034590485648e-15
000155,0.76,0.76,1.0,1.0,0.8260869565217391,0.8260869565217391,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.051897626370191574,nan,4.355402757200144e-14
000703,0.5789473684210527,0.5789473684210527,1.0,1.0,0.825,0.825,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.06259290874004364,nan,1.875600301698248e-15
001143,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.13486993312835693,nan,2.0514022016591147e-15
000620,0.6388888888888888,0.6388888888888888,1.0,1.0,0.7419354838709677,0.7419354838709677,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.09121764451265335,nan,1.971010516393446e-15
000075,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.14170442521572113,nan,7.11762869779961e-14
000839,0.673469387755102,0.673469387755102,1.0,1.0,0.7857142857142857,0.7857142857142857,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.11031091213226318,nan,2.5823157296740913e-16
001300,0.8292682926829268,0.8292682926829268,1.0,1.0,0.8717948717948718,0.8717948717948718,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.03130614012479782,nan,1.4165465946503614e-13
001186,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1440436840057373,nan,5.54019460516364e-12
000197,0.7424242424242424,0.7424242424242424,1.0,1.0,0.8305084745762712,0.8305084745762712,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.05849656090140343,nan,2.0841171551809175e-15
000811,0.8,0.8,1.0,1.0,0.9655172413793104,0.9655172413793104,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.02986658364534378,nan,1.5162212356290872e-17
000601,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0696386843919754,nan,7.07208271978621e-13
001040,0.9393939393939394,0.9393939393939394,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.026457617059350014,nan,8.017656007288992e-16
000735,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8620689655172413,0.8620689655172413,61.03515625,61.03515625,0,0,0,0,0,0,0,0,0,0.0,0.11920672655105591,nan,3.5888138841993e-14
001029,0.9620253164556962,0.9620253164556962,1.0,1.0,0.987012987012987,0.987012987012987,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.007088530343025923,nan,2.0188456432984484e-15
000623,0.8823529411764706,0.8823529411764706,1.0,1.0,0.8823529411764706,0.8823529411764706,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.22383297979831696,nan,2.163786490749168e-14
000436,0.9827586206896551,0.9827586206896551,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.011410322040319443,nan,5.302848707494363e-16
001242,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.13675695657730103,nan,8.340753782087873e-11
000813,0.6590909090909091,0.6590909090909091,1.0,1.0,0.7837837837837838,0.7837837837837838,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.10384192317724228,nan,3.639661200554571e-17
000493,0.8695652173913043,0.8695652173913043,1.0,1.0,0.9836065573770492,0.9836065573770492,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.023861506953835487,nan,1.1554925310845732e-13
001053,0.9772727272727273,0.9772727272727273,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0063096522353589535,nan,8.01443431747411e-15
000410,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.12364306300878525,nan,1.0201455599592821e-14
000936,0.8717948717948718,0.8717948717948718,1.0,1.0,0.8717948717948718,0.8717948717948718,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.056337080895900726,nan,6.819890009982735e-16
000473,0.9122807017543859,0.9122807017543859,1.0,1.0,0.9122807017543859,0.9122807017543859,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.03537861257791519,nan,1.3711655000704735e-14
000478,0.9054054054054054,0.9054054054054054,1.0,1.0,0.9370629370629371,0.9370629370629371,137.3291015625,137.3291015625,0,0,0,0,0,0,0,0,0,0.0,0.011851911433041096,nan,5.9342205018723775e-15
000458,0.9857142857142858,0.9857142857142858,1.0,1.0,0.9857142857142858,0.9857142857142858,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.0036333734169602394,nan,6.582369266078421e-15
000709,0.8545454545454545,0.8545454545454545,1.0,1.0,0.94,0.94,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.14517907798290253,nan,1.7168065268567158e-14
001307,0.8095238095238095,0.8095238095238095,1.0,1.0,0.9444444444444444,0.9444444444444444,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.05114223435521126,nan,2.7071736800552955e-16
000781,0.6052631578947368,0.6052631578947368,1.0,1.0,0.696969696969697,0.696969696969697,152.587890625,152.587890625,0,0,0,0,0,0,0,0,0,0.0,0.08422629535198212,nan,1.5647935789832215e-16
001023,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.00947783887386322,nan,2.0924818172932905e-15
001004,0.9230769230769231,0.9230769230769231,1.0,1.0,0.96,0.96,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.01944144442677498,nan,7.959593486941486e-16
000359,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.24259507656097412,nan,1.4662535246083596e-15
000287,0.8860759493670886,0.8860759493670886,1.0,1.0,0.9090909090909091,0.9090909090909091,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.014343347400426865,nan,6.013146184864586e-16
000482,0.9058823529411765,0.9058823529411765,1.0,1.0,0.9390243902439024,0.9390243902439024,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.012754331342875957,nan,3.974130865971176e-14
000941,0.9516129032258065,0.9516129032258065,1.0,1.0,0.9833333333333333,0.9833333333333333,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.05305587872862816,nan,2.67848402826917e-14
000067,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20030738413333893,nan,4.747469453361114e-17
000284,0.8536585365853658,0.8536585365853658,1.0,1.0,0.9722222222222222,0.9722222222222222,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.032055459916591644,nan,5.679821779461074e-15
000447,0.9459459459459459,0.9459459459459459,1.0,1.0,0.9722222222222222,0.9722222222222222,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.00835058931261301,nan,4.2315970334976666e-15
000894,0.8676470588235294,0.8676470588235294,1.0,1.0,0.921875,0.921875,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.01777535490691662,nan,6.994779549580291e-16
000163,0.7647058823529411,0.7647058823529411,1.0,1.0,0.8478260869565217,0.8478260869565217,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.07475700229406357,nan,4.669176477510725e-16
000059,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1287965029478073,nan,8.904721849212899e-15
001222,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.18281006813049316,nan,6.661029827758139e-14
001268,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.018692195415496826,nan,1.4617456550736208e-12
000744,0.7236842105263158,0.7236842105263158,1.0,1.0,0.873015873015873,0.873015873015873,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.04852220043540001,nan,1.3047295296437665e-15
000921,0.9322033898305084,0.9322033898305084,1.0,1.0,0.9821428571428571,0.9821428571428571,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.013440009206533432,nan,6.565178732413895e-16
000173,0.5,0.5,1.0,1.0,0.5555555555555556,0.5555555555555556,244.140625,244.140625,2,2,0,0,0,0,0,0,0,0.0,0.021237358450889587,nan,0.00035539219970814884
000378,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.19371823966503143,nan,3.181156111982061e-15
000806,0.717948717948718,0.717948717948718,1.0,1.0,0.8,0.8,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.10762698948383331,nan,8.689356099076968e-15
000629,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.18405605852603912,nan,2.591835480028723e-15
000870,0.8285714285714286,0.8285714285714286,1.0,1.0,0.90625,0.90625,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.09884166717529297,nan,1.561877797234823e-13
000860,0.7692307692307693,0.7692307692307693,1.0,1.0,0.8695652173913043,0.8695652173913043,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.016378259286284447,nan,9.800074849734505e-16
000660,0.38461538461538464,0.38461538461538464,0.5,0.5,0.9375,0.9375,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.0778905376791954,nan,1.0697560255700823e-14
000664,0.6956521739130435,0.6956521739130435,1.0,1.0,0.8,0.8,122.0703125,122.0703125,0,0,0,0,0,0,0,0,0,0.0,0.0827282965183258,nan,2.3389010658249852e-15
000533,0.9767441860465116,0.9767441860465116,1.0,1.0,0.9767441860465116,0.9767441860465116,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.0721677765250206,nan,4.776849082304205e-15
000617,0.43478260869565216,0.43478260869565216,1.0,1.0,0.47619047619047616,0.47619047619047616,167.8466796875,167.8466796875,0,0,0,0,0,0,0,0,0,0.0,0.12608273327350616,nan,3.0050391157648154e-14
001145,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.07627426087856293,nan,1.6009863703771117e-16
000961,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.005646924022585154,nan,9.858696094189844e-15
000940,0.8863636363636364,0.8863636363636364,1.0,1.0,0.9285714285714286,0.9285714285714286,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.03117656148970127,nan,5.725801374815997e-16
000365,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20909711718559265,nan,8.290796604207718e-16
001003,0.8867924528301887,0.8867924528301887,1.0,1.0,0.9591836734693877,0.9591836734693877,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.020053284242749214,nan,4.976922076093933e-15
000305,0.9558823529411765,0.9558823529411765,1.0,1.0,0.9558823529411765,0.9558823529411765,45.7763671875,45.7763671875,0,0,0,0,0,0,0,0,0,0.0,0.005519581958651543,nan,2.4335331113515407e-14
001317,0.0,0.0,0.0,0.0,0.0,0.0,1480.1025390625,1480.1025390625,6,6,0,0,0,0,0,0,0,0.0,1.4048413543576999e-09,nan,0.00022241075930651277
001314,0.8571428571428571,0.8571428571428571,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.16521573066711426,nan,1.489545466137887e-12
000352,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1407136619091034,nan,1.8720317518914655e-15
000898,0.98,0.98,1.0,1.0,0.98,0.98,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.000543681439012289,nan,2.8110019199385436e-16
000883,0.9411764705882353,0.9411764705882353,1.0,1.0,0.9795918367346939,0.9795918367346939,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.061746902763843536,nan,3.3195941180901196e-15
001309,0.875,0.875,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.06974732875823975,nan,4.849543567419937e-15
000732,0.7142857142857143,0.7142857142857143,1.0,1.0,0.8333333333333334,0.8333333333333334,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.03761162608861923,nan,1.32668940937275e-12
000336,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2182161509990692,nan,9.851112608213076e-15
000622,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.13015155494213104,nan,8.580793410886689e-14
001232,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.17605121433734894,nan,2.321791688504718e-16
000166,0.6862745098039216,0.6862745098039216,1.0,1.0,0.8536585365853658,0.8536585365853658,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.061990365386009216,nan,5.502423434152869e-15
000392,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.2038852721452713,nan,6.455139835203141e-15
000231,0.75,0.75,1.0,1.0,0.9090909090909091,0.9090909090909091,91.552734375,91.552734375,0,0,0,0,0,0,0,0,0,0.0,0.08110556751489639,nan,2.638776140141425e-15
001281,0.7567567567567568,0.7567567567567568,1.0,1.0,0.9655172413793104,0.9655172413793104,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.02818363904953003,nan,3.2893887266793875e-12
001199,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0990668386220932,nan,1.6450957434542774e-16
000893,0.9811320754716981,0.9811320754716981,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.004307884722948074,nan,5.209821196479792e-16
000879,0.9428571428571428,0.9428571428571428,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.009611085057258606,nan,1.1876649176520123e-15
000084,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.20766140520572662,nan,3.3951833383030934e-16
001174,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.1407194882631302,nan,4.1085928676610876e-16
000377,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.16418521106243134,nan,1.5256212168484663e-15
001063,0.9607843137254902,0.9607843137254902,1.0,1.0,0.98,0.98,15.2587890625,15.2587890625,0,0,0,0,0,0,0,0,0,0.0,0.009066120721399784,nan,2.3093607917894915e-15
000628,0.6285714285714286,0.6285714285714286,1.0,1.0,0.8148148148148148,0.8148148148148148,76.2939453125,76.2939453125,0,0,0,0,0,0,0,0,0,0.0,0.15247799456119537,nan,3.3978790206577302e-15
000537,0.6428571428571429,0.6428571428571429,1.0,1.0,0.6428571428571429,0.6428571428571429,152.587890625,152.587890625,1,1,0,0,0,0,0,0,0,0.0,0.18836957216262817,nan,2.1994967028149404e-05
000772,0.75,0.75,1.0,1.0,0.9130434782608695,0.9130434782608695,30.517578125,30.517578125,0,0,0,0,0,0,0,0,0,0.0,0.04971538111567497,nan,5.558287904002251e-16
000100,0.7027027027027027,0.7027027027027027,1.0,1.0,0.7878787878787878,0.7878787878787878,106.8115234375,106.8115234375,0,0,0,0,0,0,0,0,0,0.0,0.1511201709508896,nan,2.5015947497622655e-14
