image_id,bg_reconstruction_error,target_residual_mean,background_residual_mean,target_residual_bg_ratio,candidate_pixels,far_pixels,ohem_budget,candidate_to_budget_ratio,target_leakage_pixels,flat_candidate_ratio,residual_auroc_target_vs_far
001318,0.25959527492523193,1.6665602922439575,0.25959527492523193,6.419840625850977,0,65061,650,0.0,0,0.0,0.972412109375
000018,0.14643441140651703,0.8752796649932861,0.14643442630767822,5.977280664549517,0,65247,652,0.0,0,0.0,0.9816080729166666
000056,0.17376402020454407,0.867316722869873,0.17376402020454407,4.9913481620011,0,65247,652,0.0,0,0.0,0.9757758246527778
000232,0.4079173803329468,2.236844062805176,0.40791741013526917,5.483570956344859,0,64999,649,0.0,0,0.0,0.9843488420758929
000777,0.09390418231487274,0.7170112133026123,0.09390418231487274,7.635562076440663,0,64892,648,0.0,0,0.0,0.97601318359375
000328,0.2048529088497162,1.5194077491760254,0.2048529088497162,7.417066995571395,0,65251,652,0.0,0,0.0,0.9904296875
001217,0.08342215418815613,0.960174560546875,0.08342215418815613,11.509826974513635,0,64958,649,0.0,0,0.0,0.9999321831597222
001219,0.13180164992809296,0.8581034541130066,0.13180163502693176,6.510567596051942,0,64958,649,0.0,0,0.0,0.9777289496527778
000577,0.35936546325683594,1.1571071147918701,0.35936546325683594,3.2198617649712595,0,64961,649,0.0,0,0.0,0.9355055588942308
000383,0.14080040156841278,1.8252270221710205,0.14080040156841278,12.963223128906847,0,65251,652,0.0,0,0.0,0.99794921875
001276,0.20110005140304565,3.3560547828674316,0.20110005140304565,16.68848296881442,0,64967,649,0.0,0,0.0,0.9992465315193966
000929,0.21787771582603455,1.045920968055725,0.21787771582603455,4.800495379210077,0,64925,649,0.0,0,0.0,0.9326282848011364
000354,0.2474742829799652,2.0356674194335938,0.24747426807880402,8.22577407839982,0,65251,652,0.0,0,0.0,0.998486328125
000029,0.4145881235599518,1.0268956422805786,0.4145880937576294,2.476905771637783,0,65281,652,0.0,0,0.0,0.8787163628472222
001118,0.17651306092739105,0.9479576945304871,0.17651304602622986,5.370468165789969,0,65247,652,0.0,0,0.0,0.9509006076388888
000006,0.2674194872379303,0.9435770511627197,0.2674194574356079,3.5284532405048505,0,65247,652,0.0,0,0.0,0.9163411458333334
000105,0.2347586750984192,0.9189779162406921,0.234758660197258,3.914564495590974,0,64890,648,0.0,0,0.0,0.9392613002232143
000486,0.2834118902683258,0.900790810585022,0.2834118902683258,3.178380447384125,0,64869,648,0.0,0,0.0,0.87757568359375
000074,0.15060624480247498,0.33687224984169006,0.15060624480247498,2.236774778386574,0,65281,652,0.0,0,0.0,0.8247341579861112
000275,0.27164092659950256,1.2946254014968872,0.27164095640182495,4.76594331961419,0,64821,648,0.0,0,0.0,0.9560517460466867
001189,0.11902377754449844,0.820005476474762,0.11902377754449844,6.88942573821599,0,65247,652,0.0,0,0.0,0.9692111545138888
000612,0.4572092592716217,1.6515201330184937,0.4572092592716217,3.612175605650515,0,65156,651,0.0,0,0.0,0.8744303385416666
000008,0.4991304874420166,0.6913716197013855,0.4991304874420166,1.3851520536134379,0,64669,646,0.0,0,0.0,0.7127097800925926
001093,0.3358447849750519,2.491976022720337,0.3358447551727295,7.420023639906718,0,64915,649,0.0,0,0.0,0.9998313210227273
000034,0.21062010526657104,0.7724894285202026,0.21062010526657104,3.6676908291471153,0,65247,652,0.0,0,0.0,0.9309895833333334
000949,0.371058851480484,1.3437751531600952,0.3710588216781616,3.621461274206332,0,65075,650,0.0,0,0.0,0.903424072265625
000039,0.4319744408130646,0.22363805770874023,0.4319744408130646,0.5177113194192867,0,65298,652,0.0,0,0.0,0.4314236111111111
001138,0.07709473371505737,1.0249816179275513,0.07709473371505737,13.295092524943271,0,64958,649,0.0,0,0.0,1.0
000677,0.37417173385620117,1.5370372533798218,0.37417173385620117,4.107839033000083,0,64838,648,0.0,0,0.0,0.917431640625
001198,0.15012523531913757,0.8659312129020691,0.15012526512145996,5.768057842905264,0,64669,646,0.0,0,0.0,0.9767614293981481
000696,0.36757782101631165,1.8580362796783447,0.36757782101631165,5.054810637217125,0,64776,647,0.0,0,0.0,0.9757557744565217
001230,0.17789775133132935,0.9010963439941406,0.17789775133132935,5.065248645644065,0,64676,646,0.0,0,0.0,0.9566605179398148
000590,0.6068982481956482,2.107701063156128,0.606898307800293,3.472906475543662,0,64869,648,0.0,0,0.0,0.949151611328125
001243,0.07164948433637619,0.9274234771728516,0.0716494768857956,12.943897394409476,0,65179,651,0.0,0,0.0,0.9959038628472222
000323,0.29431235790252686,1.1078686714172363,0.29431235790252686,3.764261478222232,0,64488,644,0.0,0,0.0,0.945588142641129
001032,0.11282635480165482,1.3445855379104614,0.11282635480165482,11.917300175780744,0,64762,647,0.0,0,0.0,0.9854653098366477
000488,0.25668245553970337,0.9364085793495178,0.25668245553970337,3.6481206998764866,0,65032,650,0.0,0,0.0,0.9589578379755435
000413,0.5101417303085327,1.6489166021347046,0.5101417303085327,3.232271551549886,0,64865,648,0.0,0,0.0,0.9142477101293104
000700,0.20539575815200806,3.3873653411865234,0.20539577305316925,16.491894116582728,0,64816,648,0.0,0,0.0,0.994781494140625
000854,0.2742208242416382,1.266603946685791,0.27422085404396057,4.61891912306108,0,65178,651,0.0,0,0.0,0.9626353870738636
000217,0.19124598801136017,1.4110586643218994,0.19124598801136017,7.378239297956313,0,64730,647,0.0,0,0.0,0.9767951965332031
000101,0.3562854528427124,0.4467846751213074,0.3562854528427124,1.2540076266278186,0,64890,648,0.0,0,0.0,0.6521484375
000518,0.3692851662635803,0.8932845592498779,0.3692851662635803,2.4189559745605616,0,64335,643,0.0,0,0.0,0.8035765655281008
000578,0.3336680233478546,0.8914613127708435,0.3336680233478546,2.671701363008585,0,64869,648,0.0,0,0.0,0.8593841552734375
000950,0.5171269178390503,2.6316025257110596,0.5171269178390503,5.088891014816821,0,64949,649,0.0,0,0.0,0.9988090701219512
000031,0.2153785675764084,0.9138901829719543,0.2153785526752472,4.24318100210256,0,64958,649,0.0,0,0.0,0.9292805989583334
000888,0.2559375762939453,0.8864240050315857,0.2559376060962677,3.4634379001660602,0,64957,649,0.0,0,0.0,0.8954745205965909
000256,0.39850515127182007,1.4022481441497803,0.39850518107414246,3.5187701709928083,0,64407,644,0.0,0,0.0,0.8963977444556451
000419,0.2961593568325043,1.2694276571273804,0.29615938663482666,4.286298913404432,0,64928,649,0.0,0,0.0,0.8577991832386364
000035,0.29000043869018555,1.4748154878616333,0.29000043869018555,5.085562954741645,0,65247,652,0.0,0,0.0,0.9701605902777778
000872,0.24346475303173065,1.4859224557876587,0.24346475303173065,6.103234399576513,0,64838,648,0.0,0,0.0,0.9894957723496836
001147,0.12949275970458984,0.9535368084907532,0.12949275970458984,7.363630296134273,0,65247,652,0.0,0,0.0,0.9879014756944444
001033,0.20500065386295319,1.0917763710021973,0.20500066876411438,5.325721021224854,0,64983,649,0.0,0,0.0,0.9850027901785714
000991,0.2661813497543335,1.2343270778656006,0.2661813795566559,4.637165379191664,0,64924,649,0.0,0,0.0,0.9821205950797872
001113,0.08782031387090683,0.8643428087234497,0.08782031387090683,9.842173987148431,0,65247,652,0.0,0,0.0,0.9841851128472222
000884,0.21508176624774933,0.9365927577018738,0.21508175134658813,4.35458960064271,0,64983,649,0.0,0,0.0,0.9231863839285714
001292,0.5569374561309814,2.46748685836792,0.5569374561309814,4.430455935769586,0,65202,652,0.0,0,0.0,0.98931884765625
000235,0.38208603858947754,1.455479621887207,0.38208603858947754,3.80929810275274,0,64869,648,0.0,0,0.0,0.9313507080078125
000185,0.13825827836990356,1.6599122285842896,0.13825827836990356,12.005879489857902,0,64770,647,0.0,0,0.0,0.9878446138822116
000404,0.34546032547950745,1.7204793691635132,0.34546035528182983,4.980251258526987,0,64874,648,0.0,0,0.0,0.9765548706054688
001071,0.12589561939239502,1.2270904779434204,0.12589560449123383,9.746888963298662,0,64924,649,0.0,0,0.0,0.9886968085106383
000340,0.13889864087104797,1.7232849597930908,0.13889864087104797,12.406780577449785,0,65251,652,0.0,0,0.0,1.0
000387,0.3057635724544525,1.6540825366973877,0.3057636022567749,5.409677687236031,0,65283,652,0.0,0,0.0,0.972412109375
000990,0.2726426124572754,1.2665261030197144,0.2726425528526306,4.645372080653528,0,64924,649,0.0,0,0.0,0.9808583361037234
000254,0.24221418797969818,0.8220136761665344,0.24221418797969818,3.3937470097145326,0,64323,643,0.0,0,0.0,0.9007913138120229
000953,0.3799835741519928,1.1457767486572266,0.3799836039543152,3.0153320741570244,0,64768,647,0.0,0,0.0,0.7936472338299418
000770,0.20844286680221558,1.1651942729949951,0.20844286680221558,5.589993511750195,0,65215,652,0.0,0,0.0,0.9362605168269231
000241,0.41605886816978455,0.9102854132652283,0.41605886816978455,2.187876483127288,0,64390,643,0.0,0,0.0,0.8015637520032052
000559,0.25536254048347473,2.64556884765625,0.25536254048347473,10.360050627031777,0,65052,650,0.0,0,0.0,0.99951171875
000357,0.2459506392478943,2.0879571437835693,0.2459506392478943,8.489334080075766,0,65251,652,0.0,0,0.0,0.99931640625
000905,0.13578420877456665,1.3889436721801758,0.13578422367572784,10.22905043443907,0,64844,648,0.0,0,0.0,0.9884928385416667
000068,0.12669584155082703,0.7702085971832275,0.12669582664966583,6.079194694494375,0,64958,649,0.0,0,0.0,0.9820014105902778
000097,0.24108421802520752,1.1046503782272339,0.24108421802520752,4.582010333466676,0,64876,648,0.0,0,0.0,0.9431640625
000108,0.3161109387874603,0.8558379411697388,0.3161109387874603,2.7073974233620817,0,65212,652,0.0,0,0.0,0.7679901123046875
000618,0.37893733382225037,1.510555386543274,0.37893733382225037,3.986293383411612,0,65169,651,0.0,0,0.0,0.8665248325892857
000982,0.3558492362499237,1.661344051361084,0.3558492064476013,4.668674318389175,0,64768,647,0.0,0,0.0,0.9637632016782407
000743,0.35703203082084656,1.7234301567077637,0.35703206062316895,4.827101951851785,0,64700,647,0.0,0,0.0,0.928048798532197
000279,0.2634820342063904,1.35671865940094,0.2634820342063904,5.149188495858495,0,64960,649,0.0,0,0.0,0.9702653556034483
000824,0.11122366786003113,1.0715394020080566,0.11122366040945053,9.63409582154886,0,64826,648,0.0,0,0.0,0.9703304893092105
001058,0.21229077875614166,1.3380842208862305,0.21229076385498047,6.303073184099047,0,64909,649,0.0,0,0.0,0.9838627049180327
000681,0.3732996881008148,1.4937595129013062,0.37329962849617004,4.001502811344565,0,64873,648,0.0,0,0.0,0.9429582868303571
001196,0.1911754012107849,0.8952617645263672,0.19117538630962372,4.682934251151033,0,65247,652,0.0,0,0.0,0.9756673177083334
001275,0.37189123034477234,3.453339099884033,0.3718912899494171,9.285883249252059,0,65001,650,0.0,0,0.0,0.9911928530092593
000760,0.3381429612636566,2.4414265155792236,0.338142991065979,7.220100904303081,0,64968,649,0.0,0,0.0,0.9856144831730769
000089,0.32660922408103943,0.8827187418937683,0.32660919427871704,2.7026757279235887,0,64958,649,0.0,0,0.0,0.8706461588541666
000054,0.22210562229156494,0.8508520722389221,0.22210560739040375,3.8308446249326162,0,64669,646,0.0,0,0.0,0.9145055700231481
000624,0.28147953748703003,2.2201805114746094,0.28147950768470764,7.887538704812181,0,64876,648,0.0,0,0.0,0.9810953776041667
000987,0.31328845024108887,1.1029677391052246,0.3132884204387665,3.5206144470979712,0,65016,650,0.0,0,0.0,0.9561673677884616
001179,0.20640829205513,0.4204555153846741,0.20640829205513,2.037008839123448,0,65247,652,0.0,0,0.0,0.8060167100694444
000338,0.2143324762582779,1.3734005689620972,0.2143324613571167,6.407804773322521,0,65251,652,0.0,0,0.0,0.988720703125
000206,0.2388674020767212,1.7380534410476685,0.23886741697788239,7.276226548757804,0,64748,647,0.0,0,0.0,0.965673828125
000177,0.24371427297592163,2.107557535171509,0.24371427297592163,8.647657395837996,0,64772,647,0.0,0,0.0,0.9853369140625
000565,0.3070175349712372,1.6168663501739502,0.3070175051689148,5.266365347097662,0,64924,649,0.0,0,0.0,0.9649038461538462
001134,0.1637197732925415,0.27221521735191345,0.1637197881937027,1.6626897722946352,0,65315,653,0.0,0,0.0,0.674560546875
000130,0.1638878732919693,0.9157846570014954,0.1638878732919693,5.587873212376171,0,64812,648,0.0,0,0.0,0.954833984375
000952,0.6048888564109802,1.6144425868988037,0.6048887968063354,2.668990722629787,0,64949,649,0.0,0,0.0,0.9310546875
001082,0.13049060106277466,1.094568133354187,0.13049058616161346,8.388100364562368,0,64868,648,0.0,0,0.0,0.9741062071265244
000136,0.3917072117328644,1.6417362689971924,0.3917072117328644,4.191233196178221,0,64826,648,0.0,0,0.0,0.879285310444079
000551,0.45725762844085693,1.564347505569458,0.4572576582431793,3.42115102364782,0,65000,650,0.0,0,0.0,0.942108154296875
000288,0.1832684427499771,1.141330361366272,0.1832684427499771,6.227642600332045,0,64960,649,0.0,0,0.0,0.9529692551185345
000619,0.14510495960712433,1.625069499015808,0.14510497450828552,11.199268009402505,0,65214,652,0.0,0,0.0,0.9927106584821429
000852,0.09512678533792496,1.4075194597244263,0.09512678533792496,14.79624749984355,0,64766,647,0.0,0,0.0,0.9914725167410714
001165,0.10908143222332001,0.8731657266616821,0.1090814396739006,8.00471399416816,0,65247,652,0.0,0,0.0,0.9987521701388888
000321,0.45975184440612793,1.8759489059448242,0.45975184440612793,4.080351017118878,0,64419,644,0.0,0,0.0,0.9739512567934783
001231,0.1929481029510498,0.7834110260009766,0.1929481476545334,4.0602153248117485,0,65247,652,0.0,0,0.0,0.9188096788194444
000501,0.27996718883514404,1.1551042795181274,0.27996715903282166,4.125856345110499,0,64427,644,0.0,0,0.0,0.9616677613384956
000393,0.16650134325027466,1.738958716392517,0.16650131344795227,10.44411410565905,0,65251,652,0.0,0,0.0,0.99853515625
000372,0.13232538104057312,1.7780050039291382,0.13232538104057312,13.436613520001675,0,64966,649,0.0,0,0.0,0.99892578125
000512,0.31609046459198,0.9232222437858582,0.3160904347896576,2.920753500181733,0,64298,642,0.0,0,0.0,0.9140051639441288
000424,0.21311697363853455,1.2403159141540527,0.21311697363853455,5.8198832921573835,0,64252,642,0.0,0,0.0,0.9627642259530141
001211,0.18861959874629974,0.8026123046875,0.18861961364746094,4.25519005774034,0,65247,652,0.0,0,0.0,0.9718153211805556
000977,0.440323144197464,1.2681894302368164,0.440323144197464,2.8801334813963213,0,64925,649,0.0,0,0.0,0.9543900923295454
000580,0.31764551997184753,4.552689552307129,0.31764551997184753,14.332610617995265,0,64967,649,0.0,0,0.0,0.9998568830818966
000626,0.35076844692230225,1.7002789974212646,0.35076841711997986,4.847297859315785,0,64876,648,0.0,0,0.0,0.9672770182291667
000218,0.194911390542984,1.6697635650634766,0.194911390542984,8.56678288740258,0,64714,647,0.0,0,0.0,0.9706291429924242
000451,0.21274015307426453,0.7505396604537964,0.21274015307426453,3.527964277584184,0,64502,645,0.0,0,0.0,0.9029097945601852
000566,0.2827010154724121,2.671035051345825,0.2827010154724121,9.448268329996441,0,65000,650,0.0,0,0.0,0.993133544921875
000165,0.19625253975391388,0.9535366892814636,0.19625255465507507,4.858722430173498,0,64806,648,0.0,0,0.0,0.9463778409090909
000964,0.3754694163799286,1.3443763256072998,0.3754693865776062,3.58052180461703,0,64894,648,0.0,0,0.0,0.9514200846354167
000407,0.4525020718574524,1.2465890645980835,0.4525020718574524,2.7548803466932745,0,64952,649,0.0,0,0.0,0.9100623497596154
000517,0.5871706008911133,0.6542105674743652,0.5871706008911133,1.114174596755201,0,64967,649,0.0,0,0.0,0.6199656519396551
000572,0.21864952147006989,2.5030713081359863,0.21864955127239227,11.447868488957818,0,65001,650,0.0,0,0.0,0.9963333695023148
001027,0.09062253683805466,1.3557779788970947,0.09062254428863525,14.960714130679284,0,64936,649,0.0,0,0.0,0.993629311615566
001106,0.1759723573923111,0.8075704574584961,0.1759723573923111,4.589189287599905,0,65247,652,0.0,0,0.0,0.9286024305555556
000662,0.19795569777488708,1.413776159286499,0.1979556828737259,7.141882156463948,0,64840,648,0.0,0,0.0,0.9722193667763158
000102,0.3035942614078522,0.750446617603302,0.3035942614078522,2.471873526605113,0,65213,652,0.0,0,0.0,0.8841634114583333
000776,0.09314858168363571,0.8701916337013245,0.09314858168363571,9.341974058786976,0,64878,648,0.0,0,0.0,0.9822736467633929
000160,0.5110269784927368,1.114202857017517,0.5110269784927368,2.1803210083033866,0,64766,647,0.0,0,0.0,0.8328566778273809
000072,0.15283790230751038,0.852608323097229,0.15283790230751038,5.578513642393352,0,65247,652,0.0,0,0.0,0.9618598090277778
001062,0.20633070170879364,1.4323300123214722,0.20633071660995483,6.941913622241384,0,64894,648,0.0,0,0.0,0.9823918928179824
000899,0.17127925157546997,1.0723021030426025,0.17127926647663116,6.260548197693877,0,64906,649,0.0,0,0.0,0.9843484629755435
001091,0.516723096370697,1.4458160400390625,0.516723096370697,2.7980480264846426,0,64834,648,0.0,0,0.0,0.8714391196646342
000024,0.25914648175239563,0.9583107829093933,0.2591465413570404,3.6979493451509198,0,65247,652,0.0,0,0.0,0.9134928385416666
000304,0.23315760493278503,1.4746131896972656,0.23315761983394623,6.32453355265626,0,64964,649,0.0,0,0.0,0.9795099431818182
000753,0.31383809447288513,2.1677048206329346,0.3138381242752075,6.907079328361186,0,65215,652,0.0,0,0.0,0.9820462740384616
000594,0.5992801189422607,3.7696382999420166,0.5992801189422607,6.290277586040214,0,64964,649,0.0,0,0.0,0.9925603693181818
000769,0.2186710387468338,1.608934760093689,0.2186710238456726,7.357786741919665,0,65215,652,0.0,0,0.0,0.9683180588942307
000464,0.3034110963344574,0.3236774206161499,0.303411066532135,1.0667950392042422,0,64983,649,0.0,0,0.0,0.5392266635237069
000044,0.20502683520317078,0.942256510257721,0.20502683520317078,4.595771618500546,0,65247,652,0.0,0,0.0,0.9336751302083334
000007,0.32385122776031494,1.254127860069275,0.32385122776031494,3.8725431697219492,0,65247,652,0.0,0,0.0,0.9595811631944444
000438,0.33991047739982605,1.4902057647705078,0.33991047739982605,4.384112476231868,0,64383,643,0.0,0,0.0,0.9657613118489583
001313,0.42228278517723083,2.5336437225341797,0.42228278517723083,5.99987451885072,0,64983,649,0.0,0,0.0,0.9964220770474138
000069,0.11793040484189987,0.8794386386871338,0.11793040484189987,7.45726803758648,0,64669,646,0.0,0,0.0,0.9886158130787037
001187,0.13174237310886383,0.8802240490913391,0.13174237310886383,6.681404230998449,0,65247,652,0.0,0,0.0,0.9453938802083334
000993,0.1754446178674698,1.3194489479064941,0.1754446029663086,7.520601520924949,0,64929,649,0.0,0,0.0,0.9874455378605769
000161,0.21842209994792938,1.6491535902023315,0.21842212975025177,7.550304504804558,0,64766,647,0.0,0,0.0,0.9763299851190477
000505,0.33609551191329956,0.9166319966316223,0.3360954821109772,2.7272963946863014,0,64942,649,0.0,0,0.0,0.8948207310267857
001290,0.6007964611053467,2.356595516204834,0.6007964611053467,3.9224523923945296,0,65137,651,0.0,0,0.0,0.9583418996710527
000546,0.3130491077899933,1.8406647443771362,0.3130490779876709,5.8797960888727765,0,65032,650,0.0,0,0.0,0.9881273352581522
000258,0.4300234019756317,1.4771453142166138,0.4300233721733093,3.4350349534519955,0,64299,642,0.0,0,0.0,0.9174679026884192
001064,0.32731950283050537,1.6467078924179077,0.32731953263282776,5.030887949681604,0,64834,648,0.0,0,0.0,0.9611490885416667
001228,0.15666252374649048,0.9268020987510681,0.15666252374649048,5.915914518591625,0,65247,652,0.0,0,0.0,0.9734429253472222
001115,0.16127222776412964,0.9394340515136719,0.16127222776412964,5.825144629908944,0,65247,652,0.0,0,0.0,0.9611545138888888
000674,0.28514957427978516,2.2718729972839355,0.28514954447746277,7.967303617640871,0,64852,648,0.0,0,0.0,0.9916259765625
001293,0.48984548449516296,3.170208215713501,0.48984548449516296,6.471853504949081,0,64999,649,0.0,0,0.0,0.9908447265625
001269,0.28924232721328735,0.9665542840957642,0.28924232721328735,3.3416764876982437,0,64949,649,0.0,0,0.0,0.9072225601946722
001172,0.11050236970186234,0.8127161860466003,0.11050236970186234,7.354739886930256,0,65247,652,0.0,0,0.0,0.9726019965277778
001247,0.18431277573108673,0.8921409249305725,0.18431277573108673,4.840364002939278,0,65247,652,0.0,0,0.0,0.9528266059027778
000667,0.31325265765190125,2.4730687141418457,0.31325265765190125,7.894805211485285,0,64838,648,0.0,0,0.0,0.980126953125
000641,0.20895372331142426,1.5982903242111206,0.20895372331142426,7.64901576713726,0,64860,648,0.0,0,0.0,0.9898910522460938
000172,0.15579131245613098,1.664494514465332,0.1557912826538086,10.684131269167906,0,64803,648,0.0,0,0.0,0.9873358543882979
000503,0.48442918062210083,1.0847891569137573,0.48442915081977844,2.2393143663588693,0,64395,643,0.0,0,0.0,0.8417687880254425
000181,0.19173665344715118,2.076063394546509,0.19173665344715118,10.827681391230389,0,64758,647,0.0,0,0.0,0.986923828125
000726,0.36335837841033936,2.217576742172241,0.36335840821266174,6.103001037131268,0,64769,647,0.0,0,0.0,0.9477581155711207
000033,0.26737862825393677,0.9162138104438782,0.26737862825393677,3.4266531189386047,0,65247,652,0.0,0,0.0,0.9141438802083334
000437,0.20129261910915375,0.9623286128044128,0.20129264891147614,4.780743946728143,0,64821,648,0.0,0,0.0,0.9516219173569277
001263,0.2595366835594177,2.7867629528045654,0.2595366835594177,10.737453043575515,0,64821,648,0.0,0,0.0,0.9944869060905612
000989,0.15091723203659058,1.1803263425827026,0.15091721713542938,7.821018469506411,0,64969,649,0.0,0,0.0,0.9794088224085366
000376,0.15993812680244446,1.7378753423690796,0.15993812680244446,10.865922823491005,0,65251,652,0.0,0,0.0,0.99921875
000959,0.3367016911506653,1.186086654663086,0.3367016315460205,3.5226638172704283,0,64934,649,0.0,0,0.0,0.8976995294744318
000491,0.40899619460105896,1.059985876083374,0.40899619460105896,2.591676622119431,0,64299,642,0.0,0,0.0,0.8619797650505515
001090,0.41220298409461975,0.9250401258468628,0.41220301389694214,2.244137220399215,0,64894,648,0.0,0,0.0,0.8579793294270833
000530,0.29758965969085693,1.5503273010253906,0.2975896894931793,5.2096136249402,0,65166,651,0.0,0,0.0,0.993701171875
001104,0.2553662657737732,0.6695184707641602,0.2553662657737732,2.621796848285673,0,64958,649,0.0,0,0.0,0.8828857421875
000796,0.10021086037158966,0.7924943566322327,0.10021086782217026,7.908267574716126,0,65213,652,0.0,0,0.0,0.9754069010416667
000290,0.31768402457237244,1.3602231740951538,0.31768399477005005,4.2816861928462195,0,64951,649,0.0,0,0.0,0.9413614908854167
000179,0.12895776331424713,1.5034048557281494,0.12895776331424713,11.658118263610227,0,64772,647,0.0,0,0.0,0.9893603515625
000868,0.15164288878440857,1.2419967651367188,0.15164290368556976,8.190272903979656,0,64760,647,0.0,0,0.0,0.9823710123697916
000264,0.42113932967185974,0.8700236678123474,0.42113929986953735,2.0658809759190553,0,64960,649,0.0,0,0.0,0.8327299973060345
000327,0.23847723007202148,1.734969139099121,0.23847723007202148,7.2751983012179,0,65251,652,0.0,0,0.0,0.98115234375
000657,0.3316553235054016,1.507886290550232,0.3316553235054016,4.546546319874384,0,64826,648,0.0,0,0.0,0.9127968236019737
000442,0.3162064254283905,1.2113430500030518,0.3162064552307129,3.8308612299493463,0,64396,643,0.0,0,0.0,0.9436345880681818
001035,0.37076908349990845,1.5544006824493408,0.37076905369758606,4.1923689880471295,0,64964,649,0.0,0,0.0,0.985931396484375
001136,0.13490642607212067,0.8935311436653137,0.13490642607212067,6.623340115671243,0,65247,652,0.0,0,0.0,0.9903157552083334
000251,0.38516756892204285,1.9180819988250732,0.38516753911972046,4.979864095527743,0,64911,649,0.0,0,0.0,0.9873493893045775
000342,0.265459805727005,1.6979938745498657,0.265459805727005,6.396425514964996,0,64503,645,0.0,0,0.0,0.97340087890625
000098,0.22884394228458405,1.2598053216934204,0.22884394228458405,5.505084858775772,0,65213,652,0.0,0,0.0,0.96875
001166,0.14760957658290863,1.0052895545959473,0.14760957658290863,6.810462964991307,0,65247,652,0.0,0,0.0,0.987548828125
000829,0.11893311887979507,1.064755916595459,0.11893311142921448,8.952560845338438,0,65195,651,0.0,0,0.0,0.9797620271381579
001049,0.23513135313987732,1.1179218292236328,0.23513133823871613,4.7544569668917,0,64958,649,0.0,0,0.0,0.970733642578125
000104,0.29583874344825745,0.5099615454673767,0.29583874344825745,1.723782150787054,0,64890,648,0.0,0,0.0,0.7714680989583333
000402,0.31110960245132446,1.084829568862915,0.31110960245132446,3.4869690948631042,0,65202,652,0.0,0,0.0,0.9104817708333334
000339,0.1735485941171646,1.874092698097229,0.1735486090183258,10.798661589384071,0,64681,646,0.0,0,0.0,0.998828125
000427,0.26459017395973206,0.8827710151672363,0.26459017395973206,3.3363711204996793,0,64961,649,0.0,0,0.0,0.8977276141826923
000078,0.17342901229858398,0.19862467050552368,0.1734289973974228,1.1452794716350896,0,65349,653,0.0,0,0.0,0.6547309027777778
001014,0.17409582436084747,1.8785758018493652,0.17409583926200867,10.790469259992875,0,64977,649,0.0,0,0.0,0.9983863830566406
000139,0.35592228174209595,1.1583099365234375,0.35592228174209595,3.254390061937055,0,64854,648,0.0,0,0.0,0.9039949115953947
001152,0.11540495604276657,0.8674234747886658,0.11540495604276657,7.516345090649464,0,65247,652,0.0,0,0.0,0.9740397135416666
000479,0.2544395327568054,1.0259618759155273,0.2544395923614502,4.032241469944162,0,64960,649,0.0,0,0.0,0.936712856950431
000175,0.16593067348003387,1.4277458190917969,0.16593068838119507,8.604471138044186,0,65162,651,0.0,0,0.0,0.983489990234375
000435,0.199945330619812,0.867182195186615,0.19994531571865082,4.337096831049814,0,64367,643,0.0,0,0.0,0.954388427734375
001072,0.1338888555765152,1.1964247226715088,0.1338888704776764,8.935953514306416,0,64856,648,0.0,0,0.0,0.9711744520399306
000246,0.5262723565101624,3.261446475982666,0.5262723565101624,6.197259718542118,0,64923,649,0.0,0,0.0,0.986129981884058
000414,0.5721558928489685,1.849432110786438,0.5721558332443237,3.2323923017607123,0,64865,648,0.0,0,0.0,0.9253200954861112
000638,0.5772687792778015,1.604195237159729,0.5772687792778015,2.778939888567463,0,64874,648,0.0,0,0.0,0.9134750366210938
000904,0.13845203816890717,1.3762402534484863,0.13845205307006836,9.940193900569993,0,64938,649,0.0,0,0.0,0.9899752869897959
001321,0.39206454157829285,2.4715466499328613,0.39206451177597046,6.303928500790012,0,65046,650,0.0,0,0.0,0.980686497043919
000396,0.17628279328346252,1.7116893529891968,0.17628279328346252,9.709906004477716,0,65251,652,0.0,0,0.0,0.994921875
000094,0.19733138382434845,0.5721299052238464,0.19733138382434845,2.8993355954627025,0,64993,649,0.0,0,0.0,0.8105381556919643
000805,0.0909348726272583,1.122502326965332,0.09093489497900009,12.34402181059928,0,65338,653,0.0,0,0.0,0.984771728515625
000005,0.23384349048137665,0.9025158286094666,0.23384349048137665,3.8594866453267516,0,65247,652,0.0,0,0.0,0.94677734375
001316,0.41867196559906006,2.3414435386657715,0.41867196559906006,5.592549134058925,0,65000,650,0.0,0,0.0,0.9883248465401786
001046,0.22014206647872925,1.328557014465332,0.22014205157756805,6.034998788031231,0,64948,649,0.0,0,0.0,0.9936780427631579
000586,0.6172329187393188,1.796778917312622,0.6172329783439636,2.9110222239475614,0,64869,648,0.0,0,0.0,0.9069305419921875
001226,0.0903487280011177,0.9588232040405273,0.0903487280011177,10.612470427128379,0,64669,646,0.0,0,0.0,0.9847457320601852
000079,0.19155819714069366,0.9954178929328918,0.19155821204185486,5.196425057023378,0,65247,652,0.0,0,0.0,0.9465874565972222
000725,0.31685036420822144,2.180354118347168,0.31685030460357666,6.88133824291282,0,64750,647,0.0,0,0.0,0.9894766971982759
001296,0.44323426485061646,1.7553433179855347,0.44323429465293884,3.96030573256973,0,64869,648,0.0,0,0.0,0.931903076171875
