image_name,p_tce_mean,p_tce_std,p_tce_min,p_tce_max,target_p_tce_mean,background_p_tce_mean,far_background_p_tce_mean,teacher_student_absdiff_mean,valid_teacher
000746,0.0010286669712513685,0.03057049587368965,3.107329448218315e-17,0.9999857544898987,0.8155552744865417,0.00018263816309627146,8.37574560819121e-08,5.816720658913255e-05,1
000733,0.0009233251912519336,0.029752332717180252,5.152565938235688e-18,0.9998277425765991,0.840351402759552,0.0001412691199220717,5.4521755998848676e-08,1.7154750821646303e-05,1
000621,0.0003966827061958611,0.01962224394083023,4.730853545524516e-18,0.9999862313270569,0.7798526883125305,6.352080526994541e-05,2.1729211141519045e-07,6.413434675778262e-06,1
001131,0.0005486329318955541,0.023361558094620705,7.060012733221897e-16,0.9999876022338867,0.9969945549964905,9.67963160292129e-07,9.986102611492242e-09,1.3600323427453986e-06,1
000085,0.00013784349721390754,0.011698467656970024,3.5584588661125016e-13,0.99997878074646,0.9982521533966064,7.545285143351066e-07,2.9810905743943295e-08,3.2008429684537987e-07,1
000064,0.00013724133896175772,0.01169530302286148,1.5237182175720232e-13,0.9999289512634277,0.9980556964874268,1.7928469731032237e-07,4.517035634421518e-08,1.8277646063324937e-07,1
000312,0.001068407786078751,0.03222869709134102,2.4188597452010397e-17,1.0,0.9841843843460083,3.223682506359182e-05,6.717528577837584e-08,9.727040378493257e-06,1
000213,0.0009318914962932467,0.029121290892362595,2.6501098727639675e-18,0.9998073577880859,0.8413615226745605,0.00012320598762016743,1.1010860134774703e-07,7.696691318415105e-05,1
001297,0.001218860037624836,0.034253910183906555,8.76682817647004e-25,1.0,0.9433141946792603,6.743577978340909e-05,5.415804935182678e-06,5.602746023214422e-05,1
001039,0.0005555724492296576,0.023110950365662575,1.0292886029985345e-15,0.9997589588165283,0.9196382761001587,2.234791281807702e-05,1.1065185390179977e-07,7.239591923280386e-06,1
000066,0.00013612935435958207,0.011552417650818825,1.0237346587853649e-13,0.9999882578849792,0.98499995470047,8.603176411270397e-07,5.259666835399912e-08,1.2111443083995255e-06,1
000002,0.0001372354745399207,0.011704590171575546,1.6899939021992882e-13,0.9999916553497314,0.9988589882850647,6.307275413064417e-08,4.060931146909752e-08,1.2005928340386163e-07,1
000843,0.0006563878851011395,0.024620823562145233,1.701654767614913e-13,0.9998448491096497,0.837489902973175,0.00014531331544276327,1.1780863218291415e-07,5.660334863932803e-05,1
000659,0.0005979096749797463,0.02330099418759346,4.300131760075358e-19,0.9999788999557495,0.7857829928398132,0.00014236863353289664,2.446863391014631e-06,2.145829967048485e-05,1
000298,0.0019565897528082132,0.043652668595314026,2.4477656047939297e-16,0.9999991655349731,0.9964420199394226,7.136743079172447e-05,4.374585671484965e-08,2.091617716359906e-05,1
000227,0.00048430365859530866,0.02119017392396927,3.26705967886353e-17,0.9997779130935669,0.38563790917396545,7.247531175380573e-05,2.891994199671899e-08,1.3519306776288431e-05,1
000951,0.0008835885673761368,0.029487842693924904,3.82215798006775e-20,0.9999831318855286,0.974733829498291,3.5844132071360946e-05,2.7371493160899263e-07,3.943008323403774e-06,1
000299,0.0012743957340717316,0.035371333360672,1.3098809722707303e-15,0.9999994039535522,0.9872236847877502,2.4127646611304954e-05,8.411533514163239e-08,8.108297151920851e-06,1
000937,0.0009204541565850377,0.02917582355439663,3.8331456941478697e-16,0.9999334812164307,0.8717185258865356,0.0001224840962095186,6.014230962136935e-07,4.3033596739405766e-05,1
000547,0.0009858389385044575,0.031200628727674484,8.976739783305624e-19,0.9999997615814209,0.9906073808670044,3.3367357445968082e-06,8.8255916352864e-08,8.667654583405238e-06,1
000948,0.0008191631059162319,0.028156310319900513,6.037424077756191e-21,0.9998964667320251,0.9786952137947083,2.769924140011426e-05,5.15490853558731e-07,8.155812793120276e-06,1
000859,0.0006468826322816312,0.02421128749847412,3.311890618132638e-16,0.999839186668396,0.8358779549598694,6.021859007887542e-05,6.689581510954667e-08,4.34809408034198e-05,1
000058,0.00013825189671479166,0.011709019541740417,3.303571473453268e-14,0.9999884963035583,0.9990809559822083,1.0491512512089685e-06,1.8497177123322217e-08,7.127715662136325e-07,1
000422,0.00018269842257723212,0.013454227708280087,5.966715147418555e-18,0.9999889731407166,0.9942803382873535,6.403541306099214e-07,1.5325811375532794e-07,9.69056827671011e-07,1
001140,0.00013708850019611418,0.011684296652674675,1.563834240055073e-12,0.999968409538269,0.9971163868904114,1.5542778442068084e-07,6.667453789077626e-08,2.6158767241213354e-07,1
000873,0.001268686493858695,0.03489856421947479,1.501405868375446e-16,0.9998877048492432,0.9753004312515259,0.00010802646283991635,2.058744144051161e-07,1.8575467038317584e-05,1
001249,0.0009500114247202873,0.03061262145638466,2.663115403717869e-22,1.0,0.9950212836265564,8.684944987180643e-06,4.708355845650658e-06,9.573182978783734e-06,1
000822,0.0005119022680446506,0.022067472338676453,4.6747425427653695e-16,0.999926745891571,0.7577703595161438,7.256339449668303e-05,1.6861419283031864e-07,1.444402187189553e-05,1
000745,0.0009963433258235455,0.03042958490550518,7.539569965430576e-17,0.9999892711639404,0.811022162437439,0.00015498953871428967,7.280236502538173e-08,3.6937533877789974e-05,1
000609,0.0003075281565543264,0.017466850578784943,1.274223104465209e-20,0.9999999403953552,0.8566893339157104,0.00012454618990886956,5.277332775222021e-07,3.102774599028635e-06,1
000881,0.0016357358545064926,0.03983793407678604,1.5482560547814693e-16,0.9996755719184875,0.960253894329071,5.337414768291637e-05,1.698367668723222e-07,1.3781525012745988e-05,1
001271,0.0012242173543199897,0.034389447420835495,4.0115261179101338e-19,0.9999999403953552,0.9545718431472778,5.904060890316032e-05,9.768285735844984e-07,1.6563069948460907e-05,1
000851,0.0005887962179258466,0.023790210485458374,1.343469640277626e-15,0.9999088048934937,0.8572814464569092,3.941614704672247e-05,5.462215568741158e-08,1.4519666365231387e-05,1
000848,0.0006421153666451573,0.024909986183047295,2.9585329412024075e-14,0.9999378323554993,0.8567870855331421,9.308664448326454e-05,1.2691540973719384e-07,6.6837405938713346e-06,1
001016,0.0012266958365216851,0.033489760011434555,1.3614504955934048e-19,0.9989824891090393,0.8813705444335938,7.020446355454624e-05,7.433082487295906e-07,4.3033109250245616e-05,1
001100,0.0012722883839160204,0.03468930348753929,2.4093645131001493e-20,0.9999631643295288,0.9098220467567444,0.0001201695267809555,1.658263784065639e-07,3.697864303831011e-05,1
000004,0.00013725561439059675,0.011705921962857246,4.107793914586938e-19,0.9999776482582092,0.9989712238311768,6.780473427170364e-08,4.114330565130331e-08,1.2108007751976402e-07,1
001208,0.0001373303384752944,0.011714792810380459,1.742870848727221e-13,0.9999855756759644,0.9997310638427734,3.818668758981403e-08,1.456305742664199e-08,5.197990660121832e-08,1
000099,0.00024750555166974664,0.015327442437410355,7.832057059562386e-18,0.9997212886810303,0.4494608938694,4.1777842852752656e-05,1.6398161051256466e-07,1.2667697774304543e-05,1
000073,0.000138332208734937,0.011709273792803288,1.250467828242674e-12,0.9999890327453613,0.9991064071655273,1.1260016208325396e-06,5.592734098058827e-08,7.056667072902201e-07,1
000049,0.00013726245379075408,0.011705574579536915,1.7229715375786936e-13,0.999967634677887,0.998942494392395,7.857106965047933e-08,4.9318412465026995e-08,1.2505915947258472e-07,1
000158,0.0006532476982101798,0.024725059047341347,8.343097182931527e-17,0.9998722076416016,0.8325577974319458,0.00011976381210843101,2.8063301016345576e-08,1.9661269107018597e-05,1
001279,0.0006652660667896271,0.025595342740416527,7.052545133801382e-21,1.0,0.9988304972648621,0.00013190352183301002,2.4604679538242635e-07,5.025412065151613e-06,1
000063,0.00013734836829826236,0.011714805848896503,1.9370336497986917e-12,0.9999809265136719,0.9997321367263794,5.607549269370793e-08,1.5228650340759486e-08,7.469395768566756e-08,1
001181,0.00013768990174867213,0.011709414422512054,4.496761375261983e-14,0.9999775886535645,0.9992313385009766,4.6642901452287333e-07,4.823149879484845e-08,2.0704135295090964e-07,1
000515,0.0016252839704975486,0.03871667757630348,5.414208542660192e-18,0.9999958276748657,0.75311678647995,0.00012011785292997956,2.7693288302543806e-06,8.392157178604975e-05,1
001054,0.0011865287087857723,0.03413592278957367,9.881915173098215e-17,0.9999746680259705,0.9610142707824707,2.8113427106291056e-05,3.831558501588006e-07,7.759756044833921e-06,1
000844,0.0006196160102263093,0.02401495911180973,4.805950791796368e-17,0.9997789859771729,0.707683265209198,0.0001877950708149001,8.120721162185873e-08,3.597826071199961e-05,1
001177,0.0004127163556404412,0.020278479903936386,3.505073687110722e-16,0.9999736547470093,0.9992619752883911,1.0335357956137159e-06,1.8083598263274325e-07,1.0046004490504856e-06,1
000934,0.0005763494409620762,0.023607095703482628,1.9381233370438694e-19,0.9996873736381531,0.9106745719909668,6.626187314395793e-06,2.0933651967425249e-07,8.958068065112457e-06,1
000663,0.0005923460703343153,0.023342404514551163,5.696809872251206e-15,0.9999441504478455,0.7827153205871582,0.0001385814684908837,1.2688221318057913e-07,3.612489308579825e-05,1
000841,0.000654945382848382,0.024822628125548363,6.186734470096922e-16,0.9999241232872009,0.9020452499389648,0.00010444433428347111,8.635490900132936e-08,2.70503296633251e-05,1
000205,0.0009292582399211824,0.029158148914575577,4.811405180521477e-13,0.9996832609176636,0.845466673374176,0.00015535266720689833,6.736222246672696e-08,6.211329309735447e-05,1
000911,0.0006756132934242487,0.025728445500135422,2.0567467237506849e-19,0.9998775124549866,0.9302019476890564,3.69195404346101e-05,5.4542404370749864e-08,3.6720991829497507e-06,1
000211,0.0009383659344166517,0.029342645779252052,1.8100057790952992e-16,0.9998167753219604,0.8649258613586426,0.00012022085866192356,7.528883116947327e-08,6.506968929897994e-05,1
000267,0.0019121757941320539,0.04343239590525627,4.67536987654193e-16,0.9999988675117493,0.9905333518981934,7.783854925946798e-06,6.582030920299076e-08,1.2777446499967482e-05,1
000379,7.630119944224134e-05,0.008729523979127407,1.5327259962407519e-19,1.0,0.9994519948959351,4.905939121613301e-08,4.664753205929628e-08,5.554983317779261e-08,1
000168,0.000716005451977253,0.02571181394159794,2.5100005565000514e-16,0.9999512434005737,0.8754192590713501,0.00010161628597415984,1.1212977568675342e-07,2.6173558580921963e-05,1
000301,0.0009393439395353198,0.030241036787629128,4.581739913343623e-16,0.9999995231628418,0.931398332118988,1.5578691090922803e-05,7.032785731553304e-08,7.909016858320683e-06,1
001061,0.0010107604321092367,0.03093069978058338,9.417976533605191e-18,0.9999403953552246,0.9322790503501892,0.00011466731666587293,2.6882958081841934e-07,2.0956245862180367e-05,1
001299,0.0010448088869452477,0.03194846585392952,1.6338062004744189e-18,0.9999999403953552,0.9376755952835083,2.898690763686318e-05,1.800682298380707e-06,1.1486479706945829e-05,1
000818,0.00031032360857352614,0.01729511469602585,3.155137419776424e-14,0.9996392726898193,0.879172682762146,6.887056224513799e-05,1.7210992098171118e-07,5.421611149358796e-06,1
001070,0.0008585947216488421,0.028785118833184242,4.21557591352012e-13,0.9998186826705933,0.9557569622993469,5.653904736391269e-05,1.032607386264317e-07,8.531332241545897e-06,1
001305,0.00023574644001200795,0.01483067311346531,6.495533078884299e-27,0.9999998807907104,0.8757414817810059,2.1947735149296932e-05,3.4100612111842565e-08,8.51916593092028e-06,1
001095,0.0006998637691140175,0.026015056297183037,5.643044879647508e-20,0.9998655319213867,0.9894871115684509,3.555914736352861e-05,1.0257694071924561e-07,8.489802894473542e-06,1
000695,0.0003516784345265478,0.017669258639216423,1.376067094447777e-16,0.9999686479568481,0.7524681687355042,8.762883953750134e-05,3.4216699873468315e-07,4.0953025745693594e-05,1
000375,0.00015247972623910755,0.012337300926446915,6.1604177892189e-19,1.0,0.9988311529159546,7.020294390258641e-08,6.378837724696496e-08,1.5105990769370692e-07,1
000061,0.000549973570741713,0.02341858111321926,5.00132541717685e-13,0.9999907612800598,0.9994601011276245,9.54269353314885e-07,3.7925673268546234e-08,8.260263939519064e-07,1
000669,0.0007288305205293,0.0262279212474823,1.785060261751966e-16,0.9999921321868896,0.9027708172798157,0.00017793153529055417,6.702024535343298e-08,2.687477899598889e-05,1
000325,0.00022878681193105876,0.015116184018552303,5.226265343784173e-22,1.0,0.9992765188217163,7.059126971853402e-08,3.738928811003461e-08,1.15879856821266e-07,1
000864,0.0005747390096075833,0.022823145613074303,1.2750334635845239e-18,0.9996060132980347,0.7571460008621216,4.332538810558617e-05,5.625889571092557e-06,3.584086516639218e-05,1
000174,0.0007197001250460744,0.026200411841273308,3.529121415704415e-18,0.9998321533203125,0.876055896282196,7.811497198417783e-05,3.536391943725903e-07,1.3086802937323228e-05,1
000347,7.639681280124933e-05,0.00873053539544344,5.172675732902618e-19,1.0,0.9995667338371277,1.3593796666100388e-07,7.684045755240732e-08,1.4024615779817395e-07,1
000748,0.0010139787336811423,0.030905233696103096,1.927634237097239e-17,0.999804675579071,0.8902845978736877,6.311971083050594e-05,1.1274626388058095e-07,3.0781222449149936e-05,1
000946,0.0011963950237259269,0.03374761343002319,3.2593491380480715e-20,0.9998667240142822,0.9570065140724182,5.744831287302077e-05,4.962319621881761e-07,1.4071964869799558e-05,1
001274,0.0008908509626053274,0.029421759769320488,7.165962426678547e-18,0.9999992847442627,0.98530513048172,1.8863029254134744e-05,6.293362844189687e-07,8.602563866588753e-06,1
001059,0.0007365152123384178,0.026433108374476433,8.710626896327536e-16,0.999800443649292,0.9251686930656433,3.0690960556967184e-05,3.2343228895115317e-07,2.2245867512538098e-05,1
000253,0.0008594382670708001,0.028992725536227226,4.685995904865235e-16,0.9999970197677612,0.9857397079467773,3.2199695851886645e-05,5.5141732957508793e-08,9.446465810469817e-06,1
000679,0.0007305028266273439,0.025333574041724205,2.8915832082354994e-17,0.9998451471328735,0.6733981370925903,0.0003196883189957589,5.6136697821784765e-05,8.307855023304e-05,1
001041,0.0008573016966693103,0.028830191120505333,2.3624828865930186e-16,0.9997845888137817,0.9010460376739502,1.86379056685837e-05,1.561178208930869e-07,9.710058293421753e-06,1
000999,0.0011264533968642354,0.033045973628759384,3.6962953412844176e-20,0.9999452829360962,0.9647409915924072,5.189440707908943e-05,3.2980301511997823e-07,1.7763743016985245e-05,1
000794,0.00019590817100834101,0.013682643882930279,9.238393554668398e-19,0.9999591708183289,0.7915907502174377,1.4730786460859235e-05,3.474668375247347e-08,6.183189270814182e-06,1
000576,0.0008070358308032155,0.02801624685525894,1.2751686268353196e-20,1.0,0.954464316368103,2.0598527044057846e-05,7.731046025583055e-06,1.5249092029989697e-05,1
001094,0.0009842058643698692,0.030468787997961044,2.88966241213509e-19,0.9997464418411255,0.934518039226532,4.3114770960528404e-05,2.5062283270926855e-07,2.0489340386120602e-05,1
000635,0.0004985567647963762,0.0219653882086277,6.333815918036119e-16,0.999984622001648,0.7533056139945984,0.00017678533913567662,1.2234403357069823e-07,7.377420843113214e-06,1
000825,0.000273632031166926,0.01592596061527729,6.77570284222332e-15,0.999890923500061,0.7947343587875366,4.323756729718298e-05,6.973944977062274e-08,1.1712862033164129e-05,1
000013,0.00013752220547758043,0.011696123518049717,1.5840571516707695e-14,0.9999953508377075,0.49907568097114563,4.4710125735036854e-07,1.9894454794666672e-07,5.463878096634289e-07,1
000627,0.0005262237973511219,0.02212212048470974,3.6828350447666484e-19,0.9998918771743774,0.9158680438995361,0.00010702157305786386,7.534301715850233e-08,1.8667053154786117e-05,1
000487,0.0009932396933436394,0.03071027249097824,3.7994774579834913e-16,0.9999963045120239,0.9461357593536377,5.489659815793857e-05,9.336606865417707e-08,1.5806042938493192e-05,1
001201,0.0001374078419758007,0.011712008155882359,4.107978504076532e-16,0.9999831914901733,0.9994919896125793,1.4851038088181667e-07,7.21817698945415e-08,1.0790819260364515e-07,1
000457,0.0021845200099051,0.045899324119091034,1.588597553994007e-17,0.9999991059303284,0.9427838325500488,9.880636935122311e-05,1.931776552055453e-07,3.345249206176959e-05,1
000916,0.0011273478157818317,0.0327906534075737,1.6899946306476229e-15,0.9998493790626526,0.9351232051849365,5.7249861129093915e-05,9.612784168666622e-08,1.826459811127279e-05,1
000030,0.0001375342981191352,0.011710630729794502,2.813004278297282e-13,0.9999915361404419,0.9993678331375122,2.920450583587808e-07,4.773544048930489e-08,1.4474237275408086e-07,1
000109,0.0005257485900074244,0.022285448387265205,2.7526936276874356e-17,0.9998335838317871,0.9847084283828735,4.495598841458559e-05,6.501956306692591e-08,1.3373945876082871e-05,1
000693,0.0003689379955176264,0.018769364804029465,7.964051510678391e-19,0.9998276233673096,0.8600155115127563,6.713729817420244e-05,5.529605573428853e-08,7.430219739035238e-06,1
000183,0.0007165533024817705,0.024981709197163582,2.6545551781026466e-13,0.9998138546943665,0.7603903412818909,0.00012491618690546602,8.552072472411965e-08,0.00012486042396631092,1
000467,0.0015652448637410998,0.0390339121222496,6.604129277795588e-17,0.9999988675117493,0.9650633335113525,3.3826003345893696e-05,6.01020246904227e-08,1.3325721738510765e-05,1
001164,0.00014058483066037297,0.011685298755764961,3.1295709161096794e-14,0.9999796152114868,0.9958065748214722,3.832142738247057e-06,7.555248515700441e-08,3.6904903026879765e-06,1
001258,0.0007806324283592403,0.02786908857524395,3.6142167294167095e-20,1.0,0.9460501670837402,1.1121073839603923e-06,6.256357210077113e-07,2.203256144639454e-06,1
000970,0.0008460308308713138,0.0286883395165205,3.595216455369852e-19,0.999788761138916,0.8879172801971436,1.9588178474805318e-05,2.360440021220711e-07,1.084487848856952e-05,1
000263,0.0009509834926575422,0.03061850182712078,6.105198019803039e-16,0.9999991655349731,0.9952064156532288,9.482497262069955e-06,6.06029004757147e-08,5.9432854868646245e-06,1
000858,0.0005818702629767358,0.023450002074241638,3.7845346056538434e-17,0.9997996687889099,0.7673994898796082,5.4976524552330375e-05,7.943037161339817e-08,1.664593946770765e-05,1
000668,0.0005973577499389648,0.02394205704331398,2.0268625983859735e-15,0.9999186992645264,0.7819374203681946,0.0001201743507408537,1.7521912809570495e-07,1.4036468201084062e-05,1
000526,0.0005351357394829392,0.02257162146270275,3.788188386496582e-19,0.9999586343765259,0.9942337870597839,3.4516528103267774e-05,3.106115968876111e-07,1.4417292732105125e-05,1
000736,0.0009484886541031301,0.03002796322107315,2.2779880744691764e-17,0.9995638728141785,0.8846543431282043,0.00011167160118930042,1.5520491558618232e-07,2.5231771360267885e-05,1
001146,0.00013730399950873107,0.011711420491337776,5.78044936135752e-13,0.9999840259552002,0.9994429349899292,5.141294323607326e-08,1.6999956997665322e-08,7.3308392245508e-08,1
000247,0.001465321285650134,0.03810778632760048,1.2219593758622076e-16,0.9999997019767761,0.9755613207817078,6.51442087473697e-06,1.1110875419717559e-07,5.269515440886607e-06,1
000367,7.634009671164677e-05,0.008732594549655914,2.6605151667129667e-21,1.0,0.9998037219047546,6.111933714691986e-08,4.090624017294431e-08,5.22692786830703e-08,1
000050,0.0001390185789205134,0.011713743209838867,2.4586884652256884e-15,0.9999901652336121,0.9991880059242249,1.8012511873166659e-06,1.709625649937152e-07,1.2319979987296392e-06,1
000773,0.00046114897122606635,0.020481843501329422,7.756951548101854e-14,0.9999918937683105,0.9255794882774353,9.398251859238371e-05,3.466568898602418e-08,2.5785022444324568e-05,1
000318,0.0008624823531135917,0.02904088981449604,9.580977072432971e-16,0.9999974370002747,0.9774570465087891,2.7276222681393847e-05,6.6211846672104e-08,1.031960709951818e-05,1
001163,0.0001372492260998115,0.011708594858646393,6.480151024069666e-14,0.9999839067459106,0.9992010593414307,2.987501446227725e-08,4.027730149402942e-09,3.980037632800304e-08,1
001159,0.00013746081094723195,0.011714179068803787,6.381739212600601e-13,0.9999681711196899,0.9996762871742249,1.7618852155010245e-07,8.076295188175209e-09,1.661931179341991e-07,1
001306,0.0002424689446343109,0.015483308583498001,1.4988029033062652e-23,1.0,0.9984222054481506,5.966330718365498e-05,4.900541483721099e-08,1.6140014622578747e-06,1
001310,0.0002091922942781821,0.014292541891336441,5.211721736502576e-26,0.9999996423721313,0.8981341123580933,3.1040784961078316e-05,2.0502639586084115e-08,2.865072474378394e-06,1
000571,0.0012999755563214421,0.03538623824715614,9.202696446086701e-20,1.0,0.9557588696479797,0.00013344071339815855,3.979537552822876e-07,2.4391287297476083e-05,1
001031,0.001129729556851089,0.033120863139629364,6.705735444821747e-20,0.999796986579895,0.9779372811317444,4.0458595321979374e-05,1.2312163732985937e-07,1.137358140113065e-05,1
000461,0.0008408177527599037,0.0288917925208807,4.3357562515050543e-16,0.9999951124191284,0.9798340797424316,3.5602063235273818e-06,1.9354321523223916e-07,3.0276171401055763e-06,1
000652,0.0005774869350716472,0.02349068969488144,1.3913823765764207e-16,0.999972939491272,0.8767423629760742,0.00010931438737316057,7.670823976013708e-08,1.2562217307277024e-05,1
000444,0.0022393218241631985,0.04656609520316124,5.861743942452106e-17,0.9999995231628418,0.946880578994751,8.672979311086237e-05,9.612537610337313e-08,2.7147445507580414e-05,1
001194,0.0001377105072606355,0.011713388375937939,1.1452888984408993e-11,0.999980092048645,0.9995872974395752,4.381359985927702e-07,1.895944912178038e-08,4.469696932574152e-07,1
001156,0.00013762516027782112,0.01171007938683033,1.7579094782485885e-14,0.99996018409729,0.9993104934692383,3.9079623093130067e-07,1.6794633239669565e-08,3.3363281204401574e-07,1
000014,0.00013664666039403528,0.01165906060487032,2.496303716105594e-15,0.9999767541885376,0.9949080348014832,1.6834233562690315e-08,1.2104225177722583e-08,1.4868990660943382e-07,1
000250,0.00124106474686414,0.03487377613782883,2.5444170933337697e-15,0.9999992251396179,0.9593376517295837,2.6116531444131397e-05,9.349638929734283e-08,9.878402124741115e-06,1
000134,0.0005419230437837541,0.02259824424982071,1.3107563808217176e-14,0.9999412298202515,0.7616053223609924,0.00010037664469564334,9.236264730816401e-08,1.5412893844768405e-05,1
001301,0.001015564426779747,0.03163403645157814,1.158211416613221e-27,1.0,0.9979152083396912,2.583656896604225e-05,2.1461426058522193e-06,1.2681344742304645e-05,1
000768,0.0003213449672330171,0.01671331562101841,1.6748623701042659e-13,0.9999644756317139,0.704200029373169,4.1985429561464116e-05,1.1207269778878981e-07,4.021908898721449e-05,1
000823,0.0005452740006148815,0.022454725578427315,4.053645575674905e-15,0.9995962381362915,0.8285787105560303,6.487353675765917e-05,1.9701907660873985e-07,3.234496034565382e-05,1
000040,0.0001383064518449828,0.011714356020092964,1.828736509825509e-14,0.9999939203262329,0.9996240139007568,1.0291142871210468e-06,9.416125124062091e-08,8.646741775919509e-07,1
000891,0.0007259635021910071,0.02659652754664421,1.6769858721739117e-16,0.9998395442962646,0.982755720615387,2.118252814398147e-05,1.298373746294601e-07,7.676067070860881e-06,1
000561,0.0009532896219752729,0.030606281012296677,2.850239066858874e-17,0.9999997615814209,0.9944483637809753,1.2508606232586317e-05,3.4509702118157293e-07,6.154552011139458e-06,1
001200,0.00013747331104241312,0.011710387654602528,2.7720030725030334e-14,0.9999901056289673,0.9993497133255005,2.3352096434337e-07,4.004958498171618e-08,2.4276235421893944e-07,1
001233,0.00013732917432207614,0.011709926649928093,4.688012131270902e-13,0.9999821186065674,0.9993155598640442,9.409188095332865e-08,6.822538267670097e-08,9.728498184813361e-08,1
000119,0.0005240588216111064,0.021747736260294914,1.2068629243646147e-18,0.9997773170471191,0.858873188495636,7.851712871342897e-05,6.695366323583585e-07,3.087634831899777e-05,1
001324,0.000502393115311861,0.021816033869981766,3.2328491772592296e-22,0.9999997615814209,0.9301338195800781,4.824982534046285e-05,1.0047213550024026e-07,2.4088119971565902e-05,1
000793,0.00021405820734798908,0.014287865720689297,5.986933426822821e-17,0.9998778104782104,0.7973127365112305,3.1575058528687805e-05,2.999526316216361e-08,4.588785941450624e-06,1
000293,0.0012444867752492428,0.03463934361934662,3.361315996456551e-15,0.9999998807907104,0.9227058291435242,0.00011828145943582058,1.1626869422798336e-07,1.713594247121364e-05,1
000143,0.0006523216143250465,0.0249443631619215,5.612592509739704e-18,0.9998779296875,0.8792139291763306,0.00011576266842894256,3.0896444513928145e-08,1.813000562833622e-05,1
001011,0.00113685370888561,0.03326188027858734,6.4345515446759905e-18,0.9999445676803589,0.9599680304527283,3.830141940852627e-05,1.0487675439208033e-07,9.593932190909982e-06,1
000834,0.0006693775067105889,0.024777468293905258,7.34161483776502e-13,0.9998217225074768,0.8786643743515015,0.00013316460535861552,1.2394787063385593e-07,4.672952491091564e-05,1
000095,0.00021072823437862098,0.014405065216124058,7.075790971795774e-17,0.999862790107727,0.9140113592147827,1.547766078147106e-05,1.3202571835790877e-07,2.0950890302628977e-06,1
000017,0.00013678957475349307,0.011654287576675415,8.783967138186431e-15,0.9999898672103882,0.9945122599601746,2.1413329420738592e-07,1.6713061157247466e-08,5.715098723158007e-07,1
001116,0.0002745612000580877,0.016558432951569557,8.107838546391973e-16,0.999993085861206,0.9992687702178955,1.0382726145508059e-07,3.8617315567535115e-08,1.7190021139867895e-07,1
000653,0.0005208731745369732,0.022281989455223083,1.810235470607793e-17,0.9999560117721558,0.8519979119300842,5.2885829063598067e-05,7.28947426864579e-08,2.3226612029247917e-05,1
000755,0.0003960043250117451,0.019599098712205887,6.839202006009458e-21,0.9999994039535522,0.691013753414154,0.00012190782581456006,1.353071894527602e-07,1.3944600141257979e-05,1
000705,0.0007782528409734368,0.02709871344268322,1.1039180223857058e-18,0.9999239444732666,0.8572809100151062,0.00012429429625626653,1.2730764353818813e-07,3.205754546797834e-05,1
000723,0.0008582537993788719,0.02826712653040886,2.7864032228824416e-17,0.9999099969863892,0.8657220005989075,0.00011860246740980074,8.448544264183511e-08,4.7730281949043274e-05,1
000738,0.0009445285541005433,0.030048884451389313,3.1656135867955365e-16,0.9998000264167786,0.8945071697235107,7.105574331944808e-05,3.45909455745641e-07,1.7612621377338655e-05,1
001266,0.0009708466241136193,0.03084995597600937,5.05617330110208e-22,1.0,0.9959363341331482,2.8673273845924996e-05,1.1447422139099217e-06,1.6406112990807742e-05,1
000364,0.00022889056708663702,0.015122427605092525,7.597113027727132e-20,1.0,0.9996903538703918,7.962116654880447e-08,4.185497459729959e-08,1.0268186656503531e-07,1
000791,0.0004701264260802418,0.021081969141960144,1.2173794687164036e-14,0.9995673894882202,0.8365103006362915,8.724230428924784e-05,2.4614072913209384e-07,1.635165244806558e-05,1
000048,0.000548803189303726,0.02340162731707096,1.3882743695944888e-12,0.9999778270721436,0.9987413883209229,1.7824444853431487e-07,6.634700611130029e-08,3.437849045440089e-07,1
000228,0.001030656392686069,0.03038109466433525,2.2530029186308897e-17,0.999833345413208,0.7957704067230225,0.00015656882897019386,6.450747491726361e-08,6.409177876776084e-05,1
000956,0.0012387523893266916,0.034490205347537994,9.353586842577818e-16,0.9998680353164673,0.9347620606422424,4.0684368286747485e-05,1.2950540906331298e-07,1.570604399603326e-05,1
000570,0.0009907048661261797,0.03134806081652641,2.8730868835973233e-26,1.0,0.9134780168533325,1.0677442787709879e-06,3.152499061798153e-07,4.653843461710494e-06,1
000116,0.0005496430676430464,0.02268456667661667,7.100957611060455e-18,0.9999579191207886,0.887987494468689,8.900246029952541e-05,4.372838802169099e-08,2.0397599655552767e-05,1
000350,7.622918201377615e-05,0.008723164908587933,1.3909027459794955e-20,1.0,0.9987213015556335,3.281190430470815e-08,3.2617208489682525e-08,6.21836946379517e-08,1
000276,0.0015036107506603003,0.03817833960056305,3.5154088125562046e-16,0.9999982118606567,0.9600609540939331,6.807442696299404e-05,2.276360220321294e-07,2.3266091375262477e-05,1
001022,0.0009141276241280138,0.029646966606378555,5.371486963583931e-16,0.9998264312744141,0.9689722657203674,2.7031670470023528e-05,4.350616507053928e-07,1.238765980815515e-05,1
000369,7.634192297700793e-05,0.008730649948120117,3.236248607252971e-18,1.0,0.9995813369750977,7.992814943236226e-08,7.932661105769512e-08,7.887018682595226e-08,1
001225,0.00013323324674274772,0.011357145383954048,1.8565437544509206e-14,0.9999760389328003,0.9675307869911194,3.631351148669637e-07,1.0193350874487805e-07,4.594515758071793e-06,1
