image_name,threshold,IoU,nIoU,Pd,detected_targets,target_components,FA,FA_ppm,Precision,Recall,F1,FP_pixels,GT_pixels,FP_components,target_area,mean_prob_target,mean_prob_bg
Misc_374,0.5,0.8108108108108109,0.8108108108108109,1.0,1,1,0.0,0.0,1.0,0.8108108108108109,0.8955223880597014,0,37,0,37,0.794528067111969,5.163381501915865e-06
Misc_194,0.5,0.6842105263157895,0.6842105263157895,1.0,1,1,0.0,0.0,1.0,0.6842105263157895,0.8125000000000001,0,19,0,19,0.6694540977478027,3.7441205336108396e-07
Misc_220,0.5,0.8333333333333334,0.8333333333333334,1.0,1,1,0.0,0.0,1.0,0.8333333333333334,0.9090909090909091,0,18,0,18,0.8385956883430481,1.2271547348063905e-05
Misc_347,0.5,0.6666666666666666,0.6666666666666666,1.0,1,1,3.0299357653617743e-05,30.299357653617744,0.6666666666666666,1.0,0.8,2,4,0,4,0.998993992805481,2.8021284379065037e-05
Misc_120,0.5,1.0,1.0,1.0,1,1,0.0,0.0,1.0,1.0,1.0,0,4,0,4,0.9999737739562988,9.951889268222658e-08
Misc_382,0.5,0.0,0.0,0.0,0,1,0.00028942544663608695,289.425446636087,0.0,0.0,0.0,33,31,1,31,0.0001381087495246902,0.0002936028758995235
Misc_192,0.5,0.631578947368421,0.631578947368421,1.0,1,1,0.0,0.0,1.0,0.631578947368421,0.7741935483870968,0,19,0,19,0.6101231575012207,2.0685384072294255e-07
Misc_240,0.5,0.8433734939759037,0.8433734939759037,1.0,2,2,0.00015330630599938677,153.30630599938678,0.8860759493670886,0.9459459459459459,0.9150326797385621,9,74,0,74,0.9509637355804443,0.00018716612248681486
Misc_175,0.5,0.55,0.55,1.0,2,2,0.0,0.0,1.0,0.55,0.7096774193548387,0,40,0,40,0.5599479079246521,2.965575447433366e-07
Misc_203,0.5,0.7894736842105263,0.7894736842105263,1.0,1,1,1.193659281894576e-05,11.93659281894576,0.9375,0.8333333333333334,0.8823529411764706,1,18,0,18,0.803419828414917,1.553126458020415e-05
