image_id,target_pixels,target_multiscale_support_ratio,target_scale_var_mean,far_bg_pixels,far_bg_high_conf_pixels,far_bg_high_conf_scale_var_mean,single_scale_high_bg_ratio,easy_bg_scale_var_mean
000372,10,0.8,0.2372027337551117,65206,6,0.16596396267414093,9.201607214060056e-05,9.88854687022922e-09
000512,132,0.9696969696969697,0.024231169372797012,64686,2,0.09095180034637451,3.091859134897814e-05,1.931570459134946e-08
000424,141,1.0,0.019913524389266968,64644,53,0.16225147247314453,0.0008198750077346699,2.5554900418001125e-08
001211,9,1.0,0.19576726853847504,65367,2,0.07306788861751556,3.059647834534245e-05,9.601301975692422e-10
000977,44,0.9772727272727273,0.03385979309678078,65125,8,0.17557257413864136,0.00012284069097888675,3.1798876864996828e-09
000580,58,0.9482758620689655,0.026081401854753494,65147,19,0.1716156154870987,0.0002916481188696333,5.712921247180702e-09
000626,30,0.9333333333333333,0.07515230029821396,65136,6,0.15296503901481628,9.211495946941784e-05,4.806719022809602e-09
000218,66,0.9090909090909091,0.053512632846832275,65010,21,0.13833779096603394,0.0003230272265805261,1.8058708306512017e-08
000451,135,1.0,0.0027832714840769768,64782,3,0.07335495203733444,4.630915995183848e-05,1.9387158545214334e-08
000566,56,0.8928571428571429,0.13830451667308807,65176,0,0.0,0.0,1.155755174825693e-15
000165,44,0.9772727272727273,0.03929753974080086,65082,0,0.0,0.0,6.297769245119586e-14
000964,60,1.0,0.007474580314010382,65096,0,0.0,0.0,1.3050770464317907e-09
000407,26,0.9615384615384616,0.16841213405132294,65168,5,0.1626536101102829,7.672477289467223e-05,1.4293993766401059e-09
000517,58,1.0,0.009853970259428024,65147,23,0.12207788974046707,0.0003530477228421877,5.854601425880901e-08
000572,54,0.9814814814814815,0.025235069915652275,65177,36,0.182546928524971,0.0005523420838639397,2.8749231884006576e-09
001027,53,0.9811320754716981,0.027933595702052116,65128,0,0.0,0.0,2.5808508920709334e-16
001106,9,1.0,0.21611721813678741,65367,0,0.0,0.0,3.7816314478727325e-14
000662,38,1.0,0.04736872762441635,65108,7,0.16603313386440277,0.00010751366959513423,8.738893164661476e-09
000102,15,1.0,0.08322645723819733,65341,0,0.0,0.0,6.392886301711739e-14
000776,28,0.8214285714285714,0.13297875225543976,65138,2,0.11667021363973618,3.070404372255826e-05,1.5284046250840788e-09
000160,42,0.9285714285714286,0.09857183694839478,65054,12,0.18051426112651825,0.0001844621391459403,6.8519847573611514e-09
000072,9,1.0,0.01952933520078659,65367,4,0.13784882426261902,6.11929566906849e-05,5.944248565592503e-11
001062,57,0.9824561403508771,0.03916775807738304,65098,0,0.0,0.0,2.1584515384341814e-14
000899,46,0.9782608695652174,0.04021395742893219,65107,31,0.1557205468416214,0.0004761392784186032,8.480320445869438e-09
001091,82,0.9878048780487805,0.02307087928056717,65047,0,0.0,0.0,1.9215631308355796e-09
000024,9,1.0,0.08121029287576675,65367,5,0.14114637672901154,7.649119586335613e-05,2.8027248924478165e-11
000304,55,0.9636363636363636,0.04252269119024277,65148,8,0.15531067550182343,0.0001227973230183582,3.2292699625458e-09
000753,13,0.9230769230769231,0.13233724236488342,65343,0,0.0,0.0,1.4139559104998662e-15
000594,55,1.0,0.002969146938994527,65148,26,0.17462867498397827,0.00039909129980966415,8.087802427780844e-09
000769,13,1.0,0.2003268152475357,65343,0,0.0,0.0,3.9019827382822466e-16
000464,58,0.9137931034482759,0.0906154215335846,65163,47,0.15806059539318085,0.0007212682043490938,3.0288497043784446e-08
000044,9,0.8888888888888888,0.22553443908691406,65367,1,0.10025254637002945,1.5298239172671226e-05,8.698718967359298e-10
000007,9,1.0,0.07161165773868561,65367,8,0.18660026788711548,0.0001223859133813698,5.557022290242353e-12
000438,120,0.9916666666666667,0.018329616636037827,64755,0,0.0,0.0,4.212305171336084e-09
001313,58,1.0,0.027478642761707306,65163,10,0.17260730266571045,0.00015346132007427527,5.192219987293356e-09
000069,27,0.9259259259259259,0.1394382119178772,65029,8,0.15741266310214996,0.0001230220363222562,7.311196981163448e-09
001187,9,1.0,0.21927955746650696,65367,0,0.0,0.0,5.334403585521841e-09
000993,52,0.9615384615384616,0.0265919528901577,65125,0,0.0,0.0,1.6757131257613233e-15
000161,42,0.9285714285714286,0.051316726952791214,65054,51,0.1781616359949112,0.0007839640913702463,1.661238036021473e-09
000505,70,1.0,0.040436357259750366,65130,2,0.05887839198112488,3.070781513895286e-05,5.779526635052434e-09
001290,19,0.9473684210526315,0.055748350918293,65285,6,0.15510056912899017,9.190472543463277e-05,3.3461515780430773e-09
000546,46,0.9347826086956522,0.11947418004274368,65200,0,0.0,0.0,4.843678084488767e-13
000258,136,0.9705882352941176,0.03910619765520096,64687,86,0.16790658235549927,0.0013294788751990355,5.430928240457433e-08
001064,75,1.0,0.054176364094018936,65049,7,0.16754016280174255,0.00010761118541407247,6.816480269122849e-09
001228,9,1.0,0.1432253122329712,65367,7,0.1508454829454422,0.00010708767420869858,6.940530816734736e-09
001115,9,1.0,0.030003027990460396,65367,0,0.0,0.0,2.2863048260157726e-13
000674,40,1.0,0.08755074441432953,65116,2,0.13938769698143005,3.0714417347502915e-05,3.672932236131743e-10
001293,56,1.0,0.01043146662414074,65175,27,0.17537613213062286,0.0004142692750287687,5.489541710090862e-09
001269,61,0.9836065573770492,0.008433959446847439,65137,0,0.0,0.0,4.999146874240523e-09
001172,9,1.0,0.1413305103778839,65367,0,0.0,0.0,7.926409637155907e-13
001247,9,1.0,0.21733154356479645,65367,0,0.0,0.0,2.141574461170248e-12
000667,40,0.9,0.09776203334331512,65106,30,0.17319437861442566,0.00046078702423739745,8.90551365984038e-09
000641,32,0.8125,0.1512587070465088,65124,0,0.0,0.0,1.8801235253992216e-13
000172,47,0.9361702127659575,0.1071329191327095,65079,0,0.0,0.0,5.201390984588272e-10
000503,113,1.0,0.012104728259146214,64759,0,0.0,0.0,1.6132896407672348e-10
000181,50,0.88,0.055637821555137634,65046,3,0.13577498495578766,4.612120653076284e-05,4.659177044175067e-09
000726,58,0.8275862068965517,0.06988406181335449,65038,20,0.16385965049266815,0.0003075125311356438,2.1454418686062127e-08
000033,9,0.8888888888888888,0.20828789472579956,65367,2,0.1653454452753067,3.059647834534245e-05,3.0193871847217224e-09
000437,83,1.0,0.010691245086491108,65033,23,0.16777454316616058,0.000353666600033829,1.1758413798190759e-08
001263,98,0.9489795918367347,0.04432940483093262,65029,0,0.0,0.0,5.239965059078422e-11
000989,41,1.0,0.026895564049482346,65157,10,0.15208595991134644,0.00015347545160151633,7.765156517791638e-09
000376,5,1.0,0.19227038323879242,65371,0,0.0,0.0,1.2911207806758237e-15
000959,44,0.9772727272727273,0.050072845071554184,65130,0,0.0,0.0,3.357331912479111e-10
000491,136,1.0,0.01571487821638584,64687,55,0.15303967893123627,0.0008502481178598482,6.393165818963098e-08
001090,60,1.0,0.02031780034303665,65096,86,0.16258764266967773,0.001321125722010569,2.26895231492108e-08
000530,20,1.0,0.0049488740041852,65306,11,0.1200001984834671,0.00016843781582090466,2.6867194691249097e-08
001104,40,0.95,0.10108886659145355,65150,0,0.0,0.0,8.790279615311647e-09
000796,15,1.0,0.011246331967413425,65341,2,0.1539791226387024,3.0608653066221824e-05,2.8800322127153777e-09
000290,60,0.9833333333333333,0.055036112666130066,65139,0,0.0,0.0,9.236567066750467e-09
000179,50,0.96,0.041448622941970825,65056,0,0.0,0.0,1.0271229179681374e-11
000868,48,0.9791666666666666,0.022672096267342567,65048,12,0.16867594420909882,0.00018447915385561432,4.1740242373577985e-09
000264,58,1.0,0.03877299278974533,65144,0,0.0,0.0,2.2587317267079706e-15
000327,5,1.0,0.17865513265132904,65371,0,0.0,0.0,3.613915620887887e-15
000657,38,0.7631578947368421,0.1142839789390564,65098,3,0.1483181118965149,4.608436511106332e-05,6.652235207127433e-09
000442,110,0.9818181818181818,0.013671842403709888,64760,26,0.17445525527000427,0.00040148239654107476,1.1140945943566294e-08
001035,32,0.84375,0.19003531336784363,65156,42,0.17770320177078247,0.0006446067898581865,2.1806112471267625e-08
001136,9,1.0,0.18315786123275757,65367,0,0.0,0.0,4.017460734744016e-13
000251,71,1.0,0.01583976112306118,65107,1,0.11711084097623825,1.5359331561890427e-05,9.824411506542674e-09
000342,20,0.85,0.15974293649196625,64926,6,0.1420242041349411,9.24129008409574e-05,2.3753552458316562e-09
000098,15,0.9333333333333333,0.08748550713062286,65341,0,0.0,0.0,3.3299889512505843e-09
001166,9,1.0,0.034328263252973557,65367,0,0.0,0.0,3.602324822037659e-15
000829,19,0.9473684210526315,0.10293839126825333,65327,0,0.0,0.0,4.532640485166439e-09
001049,40,0.975,0.02903425693511963,65150,0,0.0,0.0,1.7441872162778018e-16
000104,30,0.7666666666666667,0.1442233771085739,65146,2,0.1749674379825592,3.070027323243177e-05,4.623848415263865e-09
000402,12,1.0,0.008149908855557442,65334,0,0.0,0.0,2.558485867609761e-09
000339,15,0.9333333333333333,0.19337007403373718,65041,0,0.0,0.0,3.0753032499025723e-12
000427,65,1.0,0.015238890424370766,65145,6,0.1648363322019577,9.210223347916187e-05,4.8812678343779226e-09
000078,9,0.8888888888888888,0.16643892228603363,65419,0,0.0,0.0,5.300492897109812e-15
001014,64,0.984375,0.04400588572025299,65128,20,0.1872362345457077,0.0003070875813782091,5.9630176352243325e-09
000139,38,0.9473684210526315,0.071504607796669,65118,1,0.07567232102155685,1.5356737000522127e-05,1.3688763456087827e-09
001152,9,1.0,0.06584610044956207,65367,0,0.0,0.0,1.51603894910958e-13
000479,58,0.9827586206896551,0.01590600050985813,65144,0,0.0,0.0,1.6321941020969177e-10
000175,24,0.9583333333333334,0.042564328759908676,65302,28,0.17686162889003754,0.00042877706655232613,2.868172011005754e-08
000435,120,0.9833333333333333,0.02997448667883873,64739,1,0.12991075217723846,1.5446639583558598e-05,1.0147771511981318e-08
001072,72,0.9722222222222222,0.0491805300116539,65049,12,0.14198186993598938,0.00018447631785269565,6.047857770141718e-09
000246,69,0.9855072463768116,0.011161813512444496,65115,11,0.11697333306074142,0.00016893188973354832,3.533739745265052e-09
000414,27,0.9259259259259259,0.03320283815264702,65129,68,0.16172853112220764,0.001044081745459012,2.33623298484531e-09
000638,32,0.9375,0.10505040735006332,65134,5,0.15357711911201477,7.676482328737679e-05,1.2257768411405578e-10
000904,49,0.9591836734693877,0.03903189301490784,65133,55,0.1772870570421219,0.0008444260206039949,1.991923426203357e-08
001321,37,0.918918918918919,0.055894676595926285,65214,28,0.1497797667980194,0.00042935565982764437,1.7925561035525561e-09
000396,5,1.0,1.2294740372453816e-05,65371,2,0.17370034754276276,3.0594606170932065e-05,4.2169659431046114e-10
000094,28,1.0,0.14138682186603546,65199,0,0.0,0.0,3.7072919734093546e-10
000805,16,0.75,0.21141861379146576,65410,1,0.14184534549713135,1.5288182235132244e-05,4.0055683921645657e-13
000005,9,1.0,0.02864871360361576,65367,0,0.0,0.0,1.132203635485524e-15
001316,56,1.0,0.010013594292104244,65176,8,0.15450075268745422,0.00012274456855284154,2.000261067891529e-09
001046,38,0.9736842105263158,0.016226917505264282,65144,0,0.0,0.0,2.6653280819390057e-15
000586,80,0.95,0.033711984753608704,65073,142,0.15014714002609253,0.0021821646458592657,1.6639378941363248e-07
001226,27,1.0,0.1802784949541092,65029,0,0.0,0.0,1.5186832911032178e-12
000079,9,1.0,0.12277580797672272,65367,0,0.0,0.0,2.586653544215658e-15
000725,58,0.8275862068965517,0.12164460867643356,65038,11,0.16127879917621613,0.00016913189212460408,4.111935680839451e-09
001296,80,1.0,0.01999959722161293,65073,1,0.10281196236610413,1.5367356660980745e-05,1.3747879279435438e-08
000827,38,1.0,0.03176097571849823,65118,3,0.17385230958461761,4.607021100156639e-05,5.838422634241169e-09
000103,15,1.0,0.0017732999986037612,65341,20,0.14642998576164246,0.0003060865306622182,8.927055539231787e-09
001099,88,0.9886363636363636,0.013112301006913185,64985,6,0.1770412176847458,9.232899899976918e-05,7.16963044489205e-10
001205,9,1.0,0.02295670658349991,65367,10,0.17871813476085663,0.00015298239172671226,7.864203510621337e-09
000368,5,0.8,0.1618989259004593,65371,0,0.0,0.0,2.683079351414614e-15
000278,55,0.9818181818181818,0.03526854142546654,65148,12,0.1805046945810318,0.0001841959845275373,6.973029709200773e-09
000190,53,1.0,0.06049024686217308,65032,0,0.0,0.0,1.031731478029485e-09
000544,49,0.9795918367346939,0.014143100939691067,65207,9,0.14322629570960999,0.00013802199150397964,9.49518685899875e-09
001260,58,0.9827586206896551,0.03174535930156708,65147,0,0.0,0.0,1.634464915842293e-12
000997,31,0.9354838709677419,0.15763220191001892,65185,11,0.1501593440771103,0.00016875047940477104,8.561065634182796e-09
000431,54,0.8518518518518519,0.15544240176677704,65177,0,0.0,0.0,1.6123605670208588e-15
000919,41,1.0,0.0132900420576334,65157,3,0.1734362244606018,4.6042635480454904e-05,9.470538797629047e-10
001197,9,1.0,0.14253953099250793,65367,0,0.0,0.0,2.7736093857842065e-15
001030,68,0.9558823529411765,0.0179605595767498,65032,0,0.0,0.0,4.078316018230055e-10
001173,18,1.0,0.042798351496458054,65198,3,0.1563090682029724,4.601368140126998e-05,8.075485169456442e-09
000454,56,0.9464285714285714,0.021571513265371323,65175,6,0.11981915682554245,9.205983889528193e-05,4.8351820325365225e-09
001157,9,1.0,0.07310865819454193,65367,0,0.0,0.0,5.831313622077505e-17
000164,44,0.9318181818181818,0.05752904713153839,65082,21,0.17453806102275848,0.0003226698626348299,1.1027054824808147e-08
001037,78,0.9743589743589743,0.019625108689069748,65012,7,0.1768777072429657,0.00010767242970528518,7.263977863658511e-09
000077,9,1.0,8.451743749304796e-10,65367,14,0.16458754241466522,0.00021417534841739716,1.0241605785665797e-08
000642,32,0.875,0.14932386577129364,65134,0,0.0,0.0,1.0440773801079217e-09
000828,38,0.868421052631579,0.06961078196763992,65068,10,0.15130330622196198,0.0001536853752996865,4.610756665357485e-09
000675,40,0.9,0.11632706224918365,65124,7,0.12302900850772858,0.00010748725508261163,1.219228895621427e-08
000702,49,0.8367346938775511,0.07889886200428009,65047,13,0.1589316576719284,0.00019985548910787584,3.738147569265493e-09
000310,61,1.0,0.01296487171202898,65137,4,0.11155213415622711,6.14090301978906e-05,1.7280603614722168e-08
000797,15,1.0,0.09410104900598526,65341,0,0.0,0.0,9.02372898625714e-11
000739,64,0.984375,0.034426260739564896,65012,39,0.17307493090629578,0.0005998892512151603,7.308713190212757e-09
000123,35,0.7714285714285715,0.1193699985742569,65120,10,0.17193371057510376,0.00015356265356265356,6.701582400125972e-09
001270,65,1.0,0.009170284494757652,65116,5,0.13093475997447968,7.67860433687573e-05,1.4752676413820609e-08
001170,9,1.0,0.22235682606697083,65367,3,0.14394982159137726,4.589471751801368e-05,3.317401464641989e-09
001117,9,1.0,0.1058027520775795,65367,0,0.0,0.0,2.1820669864102207e-14
000857,44,1.0,0.0316646546125412,65082,36,0.18049044907093048,0.0005531483359454227,2.265383658439646e-09
000477,83,1.0,0.009874734096229076,65033,3,0.15017329156398773,4.6130426091368996e-05,3.484484922822162e-09
000180,50,0.96,0.08685769140720367,65066,17,0.1605726033449173,0.000261273168782467,5.7136788633727065e-09
001130,9,1.0,0.0030482944566756487,65367,18,0.16137492656707764,0.00027536830510808204,1.1666219101869046e-08
000958,66,0.9848484848484849,0.028323225677013397,65071,9,0.15719318389892578,0.0001383104608811913,7.504661780899369e-09
000855,44,0.9318181818181818,0.14811551570892334,65113,0,0.0,0.0,5.7777816692066255e-16
001109,9,0.8888888888888888,0.20631374418735504,65367,25,0.17282412946224213,0.00038245597931678063,7.117605949069628e-10
001009,66,0.9545454545454546,0.016719575971364975,65071,41,0.18419434130191803,0.0006300809884587605,6.66734889520626e-09
000199,28,0.8928571428571429,0.04159453883767128,65268,21,0.18038418889045715,0.00032175032175032174,4.832557021217099e-09
001203,9,0.8888888888888888,0.21071061491966248,65367,0,0.0,0.0,3.72947850380001e-09
000676,40,0.85,0.09439536184072495,65184,20,0.16037243604660034,0.00030682376043200785,2.0497983754808047e-08
000132,38,0.9736842105263158,0.029752129688858986,65108,5,0.15492495894432068,7.679547828223874e-05,3.843469986719583e-09
000441,69,1.0,0.009580126963555813,65115,10,0.13777723908424377,0.00015357444521231668,7.160597448319095e-09
001261,72,0.9722222222222222,0.033119771629571915,65083,15,0.1603640615940094,0.00023047493200989506,1.021215911833906e-08
000878,41,0.975609756097561,0.02491859719157219,65145,0,0.0,0.0,4.1178723782960545e-16
000283,80,0.95,0.03493528813123703,65073,11,0.15280181169509888,0.00016904092327078819,1.43847831424182e-08
000408,16,1.0,0.13945433497428894,65320,2,0.15539425611495972,3.061849357011635e-05,1.4591716723799664e-10
000244,83,1.0,0.006060787942260504,65033,34,0.1506427526473999,0.000522811495702182,1.693713969075361e-08
000322,71,1.0,0.022232789546251297,65107,2,0.14171496033668518,3.0718663123780855e-05,6.730365154083984e-09
001105,18,0.9444444444444444,0.17434841394424438,65198,0,0.0,0.0,2.776580076968571e-09
000932,76,1.0,0.020370082929730415,65030,43,0.1657293289899826,0.0006612332769491004,2.8795730244723927e-08
